,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,bios,abouts,premiumProfile,totalCharitableDonation,charitableDonationPercentage,philanthropyScore,impactInvestor,numberOfSiblings,numberOfSiblingsEst,portraitImage,landscapeImage,investments,notableDeal,valueCreated,qas,embargo,parentListUri
10,Billionaires,2018,3,michael-bloomberg,,11,billionaires,50000.0,Media & Entertainment,0,8.0,"{'name': 'Michael Bloomberg', 'uri': 'michael-bloomberg', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c76b4104bbe6f24ad99c35d/416x416.jpg?background=000000&cropX1=165&cropX2=5613&cropY1=321&cropY2=5769'}",True,Michael Bloomberg,76.0,United States,New York,New York,Bloomberg LP,['Media & Entertainment'],United States,Bloomberg,1521465793924,80,0.0,0.0,0.0,faris/5/2018/5640,11,True,2500.0,5.263157894736835,True,U,M,-879796800000.0,225.0,Bloomberg,Michael,The World's Billionaires,CEO,"{'name': 'Bloomberg', 'uri': 'companies/bloomberg', 'title': 'CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",1520312400000,False,False,8.0,10.0,http://specials-images.forbesimg.com/imageserve/5c76b4104bbe6f24ad99c35d/280x425.jpg?fit=scale&background=000000,Northeast,"New York, NY",//specials-images.forbesimg.com/imageserve/5c76b4104bbe6f24ad99c35d/416x416.jpg?background=000000&cropX1=165&cropX2=5613&cropY1=321&cropY2=5769,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Michael Bloomberg cofounded financial information and media company Bloomberg LP in 1981.', ""After putting down the company's seed funding, he has retained an 88% stake in the business, which has revenue north of $9 billion."", 'A major philanthropist, he has donated more than $5 billion to gun control, climate change and other causes. ', 'He got his start on Wall Street in 1966 with an entry level job at investment bank Salomon Brothers. He was fired 15 years later.', 'He owns at least six homes, including ones in Bermuda and London.']","['A Democrat turned Republican turned Independent, Bloomberg endorsed Hillary Clinton and spoke at the 2016 Democratic Convention. <br>', 'The Mayor of New York City for 12 years, Bloomberg is one of just four individuals to have served that long.']",,,,,,,,,,,,,,,
11,Billionaires,2018,3,larry-page,,12,billionaires,48800.0,Technology,0,9.0,"{'name': 'Larry Page', 'uri': 'larry-page', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/416x416.jpg?background=000000&cropX1=227&cropX2=2022&cropY1=22&cropY2=1817'}",True,Larry Page,44.0,United States,California,Palo Alto,Google,['Technology'],United States,Alphabet,1521465773805,55,0.0,0.0,0.0,faris/5/2018/7441,12,True,8100.0,19.9017199017199,True,U,M,101970000000.0,225.0,Page,Larry,The World's Billionaires,Entrepreneur,"{'name': 'Alphabet', 'uri': 'companies/alphabet', 'title': 'CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'revenue': 50200.0, 'revenueYear': 2012}",1520312400000,False,False,8.0,12.0,http://specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/280x425.jpg?fit=scale&background=000000,West,"San Jose, CA",//specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/416x416.jpg?background=000000&cropX1=227&cropX2=2022&cropY1=22&cropY2=1817,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Larry Page sits at the helm of Alphabet, the parent company of Google, healthcare division Calico, smart home appliance division Nest and more.', 'He cofounded Google in 1998 with fellow Stanford Ph.D. student Sergey Brin.', ""With Brin, Page invented Google's PageRank algorithm, which powers the search engine.\r\n \r\n"", ""Page was Google's first CEO until 2001. After serving as president of products, he took the CEO job again in 2011. ""]","['Page is reportedly personally funding two secretive flying car startups: Zee.Aero and Kitty Hawk.', 'Page is a clean energy advocate, and his Palo Alto houses use fuel cells and geothermal energy.']",,,,,,,,,,,,,,,
12,Billionaires,2018,3,sergey-brin,,13,billionaires,47500.0,Technology,0,10.0,"{'name': 'Sergey Brin', 'uri': 'sergey-brin', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582'}",True,Sergey Brin,44.0,United States,California,Los Altos,Google,['Technology'],United States,Alphabet,1521465773720,54,0.0,0.0,0.0,faris/5/2018/7442,13,True,7700.0,19.3467336683417,True,U,M,114753600000.0,225.0,Brin,Sergey,The World's Billionaires,President,"{'name': 'Alphabet', 'uri': 'companies/alphabet', 'title': 'President', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'revenue': 50200.0, 'revenueYear': 2012}",1520312400000,False,False,9.0,13.0,http://specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/280x425.jpg?fit=scale&background=000000,West,"San Jose, CA",//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Sergey Brin works as president of tech giant Alphabet, the parent firm of Google.', 'He previously ran the secretive Google X division, which made the ill-fated Google glasses.', 'Brin cofounded search engine firm Google with Larry Page in 1998.', 'Brin and Page met at Stanford University while studying for advanced degrees in computer science.', 'Google went public in 2004 and changed its name to Alphabet in 2015. ']","[""The richest immigrant in America, Brin has been an outspoken critic of Trump's immigration ban. "", 'Brin moved to the U.S. from Russia when he was 6 years old in the wake of anti-Semitism against his family.']",,,,,,,,,,,,,,,
13,Billionaires,2018,3,jim-walton,,14,billionaires,46400.0,Fashion & Retail,0,11.0,"{'name': 'Jim Walton', 'uri': 'jim-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/416x416.jpg?background=000000&cropX1=49&cropX2=934&cropY1=65&cropY2=951'}",True,Jim Walton,69.0,United States,Arkansas,Bentonville,Walmart,['Fashion & Retail'],United States,"Arvest Bank Group, Inc.",1521465774678,41,0.0,0.0,0.0,faris/5/2018/5720,14,True,12400.0,36.470588235294116,False,U,M,-680644800000.0,225.0,Walton,Jim,The World's Billionaires,Chairman and CEO,"{'name': 'Arvest Bank Group, Inc.', 'title': 'Chairman and CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",1520312400000,False,False,2.0,16.0,http://specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/280x425.jpg?fit=scale&background=000000,South,"Fayetteville, AR",//specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/416x416.jpg?background=000000&cropX1=49&cropX2=934&cropY1=65&cropY2=951,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Jim Walton is the youngest son of Walmart founder Sam Walton.', ""He runs the family's Arvest Bank, which boasts assets of more than $16 billion."", ""He sat on Walmart's board for more than a decade before yielding the seat to his son, Steuart, in June 2016."", ""Collectively Jim and other heirs of Sam Walton own just under half of Walmart's stock.""]",,,,,,,,,,,,,,,,
14,Billionaires,2018,3,rob-walton,,15,billionaires,46200.0,Fashion & Retail,0,12.0,"{'name': 'Rob Walton', 'uri': 'rob-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/416x416.jpg?background=000000&cropX1=244&cropX2=1841&cropY1=60&cropY2=1658'}",True,Rob Walton,73.0,United States,Arkansas,Bentonville,Walmart,['Fashion & Retail'],United States,Wal-Mart Stores,1554476365816,38,0.0,0.0,0.0,faris/5/2018/5716,15,True,12100.0,35.48387096774192,False,U,M,-794606400000.0,225.0,Walton,Rob,The World's Billionaires,Chairman,"{'name': 'Wal-Mart Stores', 'uri': 'companies/walmart', 'title': 'Chairman', 'government': False}",1520312400000,False,False,4.0,15.0,http://specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/280x425.jpg?fit=scale&background=000000,South,"Fayetteville, AR",//specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/416x416.jpg?background=000000&cropX1=244&cropX2=1841&cropY1=60&cropY2=1658,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Rob Walton is the eldest son of Walmart founder Sam Walton.', ""He ran the retailer for nearly 25 years; he first took over as chairman upon his father's death in 1992."", ""He retired as chairman in June 2015 and was replaced by his son-in-law, Greg Penner. He still sits on Walmart's board."", 'In January 2018, following the passage of the Congressional tax reform bill, Walmart announced that it would increase its minimum wage to $11 an hour.', ""He and other heirs of Sam Walton collectively own about half of Walmart's stock.""]","['He sits on the board of the Walton Family Foundation, which disbursed $536 million in 2017, much of it to educational and environmental causes.', ""The family foundation was set up by his parents, Sam and Helen Walton, on Walmart's 25th anniversary in 1987.""]",False,,,,,,,,,,,,,,
15,Billionaires,2018,3,alice-walton,,16,billionaires,46000.0,Fashion & Retail,0,13.0,"{'name': 'Alice Walton', 'uri': 'alice-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/416x416.jpg?background=000000&cropX1=232&cropX2=998&cropY1=222&cropY2=988'}",True,Alice Walton,68.0,United States,Texas,Fort Worth,Walmart,['Fashion & Retail'],United States,Crystal Bridges Museum of American Art,1521465774435,49,0.0,0.0,0.0,faris/5/2018/5722,16,True,12200.0,36.09467455621302,False,U,F,-638564400000.0,225.0,Walton,Alice,The World's Billionaires,Philanthropist,"{'name': 'Crystal Bridges Museum of American Art', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",1520312400000,False,False,1.0,17.0,http://specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/280x425.jpg?fit=scale&background=000000,South,"Dallas-Fort Worth-Arlington, TX",//specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/416x416.jpg?background=000000&cropX1=232&cropX2=998&cropY1=222&cropY2=988,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Alice Walton is the only daughter of Walmart founder Sam Walton.', 'She has focused on curating art, rather than working for Walmart like her siblings, Rob and Jim.', 'In 2011 she opened the Crystal Bridges Museum of American Art in her hometown, Bentonville, Arkansas.', 'Crystal Bridges features works from the likes of Andy Warhol, Norman Rockwell and Mark Rothko.', 'Her personal art collection is valued in the hundreds of millions of dollars.']",['Walton left a job in investment banking and began breeding cutting horses.'],,,,,,,,,,,,,,,
16,Billionaires,2018,3,ma-huateng,,17,billionaires,45300.0,Technology,0,1.0,"{'name': 'Ma Huateng', 'uri': 'ma-huateng', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/605e23c0f0986f688fbd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Ma Huateng,46.0,China,,Shenzhen,internet media,['Technology'],China,Tencent Holdings,1538748310457,68,0.0,0.0,0.0,faris/5/2018/40,17,True,20400.0,81.92771084337349,True,U,M,55137600000.0,99.0,Ma,Huateng,The World's Billionaires,Chairman and CEO,"{'name': 'Tencent Holdings', 'uri': 'companies/tencent-holdings', 'title': 'Chairman and CEO', 'government': False}",1520312400000,False,False,,31.0,http://specials-images.forbesimg.com/imageserve/605e23c0f0986f688fbd3e15/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/605e23c0f0986f688fbd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Ma Huateng (also known as Pony Ma) chairs Chinese Internet giant Tencent Holdings, which ranks among the nation's largest businesses by market cap."", ""Tencent's popular social messaging app WeChat has more than 1 billion users."", 'In contrast to his outgoing rival at Alibaba, Ma has a low-profile style that befits his engineering background.', 'Tencent acquired a 12% stake in Snapchat-parent Snap, according to a November 2017 filing; it also made a pre-IPO investment in Snap.', 'Ma cofounded Tencent in 1998. ']","['Tencent has minority stakes in electric car maker Tesla, video game producer Activision Blizzard, and music-streaming service Spotify.', 'Tencent is one of the largest videogame publishers in the world. ']",False,,,,,,,,,,,,,,
17,Billionaires,2018,3,francoise-bettencourt-meyers,,18,billionaires,42200.0,Fashion & Retail,0,2.0,"{'name': 'Francoise Bettencourt Meyers & family', 'uri': 'francoise-bettencourt-meyers', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/605e26e3c65f7c2596bd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Francoise Bettencourt Meyers & family,64.0,France,,Paris,L'Oreal,['Fashion & Retail'],France,,1556308290855,62,0.0,0.0,0.0,faris/5/2018/203905,18,False,,,False,N,F,-520041600000.0,123.0,Bettencourt Meyers,Francoise,The World's Billionaires,,,1520294400000,False,False,,,http://specials-images.forbesimg.com/imageserve/605e26e3c65f7c2596bd3e15/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/605e26e3c65f7c2596bd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Francoise Bettencourt Meyers and her family own 33% of L'Oreal stock. She runs the family's holding company as chairwoman. "", ""She became France's reigning L'Oreal Heiress in 2017 when her mother Liliane Bettencourt, then the world's richest woman, died at age 94."", ""The granddaughter of L'Oreal's founder, Bettencourt Meyers is the richest woman in Europe. "", 'Her inheritance was the subject of a sensational trial in France, in which a man was convicted of manipulating her ailing mother for her fortune.\r\n', ""Bettencourt Meyers serves as the president of her family's philanthropic foundation, which encourages French progress in the sciences and arts.\r\n""]","['Bettencourt Meyers has written three books, including one about the Greek gods and Bible commentary.\r\n']",False,,,,,,,,,,,,,,
18,Billionaires,2018,3,mukesh-ambani,,19,billionaires,40100.0,Energy,0,1.0,"{'name': 'Mukesh Ambani', 'uri': 'mukesh-ambani', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089'}",True,Mukesh Ambani,60.0,India,,Mumbai,"petrochemicals, oil & gas",['Energy'],India,Reliance Industries,1521465779080,56,0.0,0.0,0.0,faris/5/2018/7409,19,True,16900.0,72.84482758620689,False,U,M,-400878000000.0,66.0,Ambani,Mukesh,The World's Billionaires,Founder and Chairman,"{'name': 'Reliance Industries', 'uri': 'companies/reliance-industries', 'title': 'Founder and Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'revenue': 70300.0, 'revenueYear': 2012}",1520312400000,False,False,,33.0,http://specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Mukesh Ambani chairs and runs $51 billion (revenues) oil and gas giant Reliance Industries, among India's most valuable companies."", 'Reliance was founded by his late father Dhirubhai Ambani, a yarn trader, in 1966 as a small textile manufacturer.', ""After his father's death in 2002, Ambani and his younger sibling Anil divvied up the family empire."", ""In 2016, Reliance sparked a price war in India's hyper-competitive telecom market with the launch of 4G phone service Jio."", 'Jio has signed on 160 million customers by offering free domestic voice calls, dirt-cheap data services and virtually free smartphones.']","['Reliance owns Network18, a licensee of Forbes Media.', ""Ambani's U.S.-educated twins have board seats at Reliance's telecom and retail outfits.""]",,,,,,,,,,,,,,,
19,Billionaires,2018,3,jack-ma,,20,billionaires,39000.0,Technology,0,2.0,"{'name': 'Jack Ma', 'uri': 'jack-ma', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/605e22fe6df966b3fcbd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Jack Ma,53.0,China,,Hangzhou,e-commerce,['Technology'],China,Alibaba Group,1538748311115,62,0.0,0.0,0.0,faris/5/2018/175,20,True,10700.0,37.809187279151956,True,U,M,-167515200000.0,99.0,Ma,Jack,The World's Billionaires,Founder and Executive Chairman,"{'name': 'Alibaba Group', 'title': 'Founder and Executive Chairman', 'government': False}",1520312400000,False,False,,23.0,http://specials-images.forbesimg.com/imageserve/605e22fe6df966b3fcbd3e15/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/605e22fe6df966b3fcbd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""A former English teacher, Jack Ma cofounded and chairs Alibaba Group, one of the world's largest e-commerce businesses."", ""Ma on Sept. 18, 2018 announced he would resign as Alibaba's executive chairman in a year and would be succeeded by CEO Daniel Zhang. "", ""Alibaba's revenue in the 12 months ending in March 2017 rose by 56% to $23 billion."", ""Its 2014 IPO in New York set a record as the world's biggest public stock offering, raising $25 billion."", ""Ma's investments beyond Alibaba include stakes in Chinese entertainment industry firms Huayi Brothers and Beijing Enlight Media.""]","['Ma owns a vineyard in France.', 'Ma is a fan of martial arts, and has sparred against Jet Li and others in a short promotional film.']",False,,,,,,,,,,,,,,
20,Billionaires,2018,3,sheldon-adelson,,21,billionaires,38500.0,Gambling & Casinos,0,14.0,"{'name': 'Sheldon Adelson', 'uri': 'sheldon-adelson', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8bd5c218444200084e8854/416x416.jpg?background=000000&cropX1=692&cropX2=4407&cropY1=0&cropY2=3712'}",True,Sheldon Adelson,84.0,United States,Nevada,Las Vegas,casinos,['Gambling & Casinos'],United States,Las Vegas Sands,1521465778341,30,0.0,0.0,0.0,faris/5/2018/5050,21,True,8100.0,26.64473684210526,True,U,M,-1149019200000.0,225.0,Adelson,Sheldon,The World's Billionaires,Chairman and CEO,"{'name': 'Las Vegas Sands', 'uri': 'companies/las-vegas-sands', 'title': 'Chairman and CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",1520312400000,False,False,10.0,20.0,http://specials-images.forbesimg.com/imageserve/5d8bd5c218444200084e8854/280x425.jpg?fit=scale&background=000000,West,"Las Vegas, NV",//specials-images.forbesimg.com/imageserve/5d8bd5c218444200084e8854/416x416.jpg?background=000000&cropX1=692&cropX2=4407&cropY1=0&cropY2=3712,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['The son of immigrants from Lithuania and Wales, Sheldon Adelson grew up sleeping on the floor of a Boston tenement.', 'Adelson is the chairman and CEO of Las Vegas Sands, the largest casino company in America.', ""He gave $5 million to Donald Trump's inaugural committee, reportedly the largest such donation in U.S. history."", 'In 2016 Las Vegas Sands agreed to pay a $9 million penalty to settle charges that it violated the Foreign Corrupt Practices Act.']",,,,,,,,,,,,,,,,
21,Billionaires,2018,3,steve-ballmer,,22,billionaires,38400.0,Technology,0,15.0,"{'name': 'Steve Ballmer', 'uri': 'steve-ballmer', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59d50c47a7ea436b47b36d66/416x416.jpg?background=000000&cropX1=553&cropX2=2940&cropY1=322&cropY2=2708'}",True,Steve Ballmer,61.0,United States,Washington,Hunts Point,Microsoft,['Technology'],United States,Los Angeles Clippers,1570041185152,44,0.0,0.0,0.0,faris/5/2018/5671,22,True,8400.0,28.0,True,U,M,-434660400000.0,225.0,Ballmer,Steve,The World's Billionaires,Owner,"{'name': 'Los Angeles Clippers', 'title': 'Owner', 'government': False}",1520312400000,False,False,6.0,21.0,http://specials-images.forbesimg.com/imageserve/59d50c47a7ea436b47b36d66/280x425.jpg?fit=scale&background=000000,West,"Seattle-Tacoma-Bellevue, WA",//specials-images.forbesimg.com/imageserve/59d50c47a7ea436b47b36d66/416x416.jpg?background=000000&cropX1=553&cropX2=2940&cropY1=322&cropY2=2708,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Steve Ballmer is the high-wattage former CEO of Microsoft, who led the company from 2000 to 2014.', ""He joined Microsoft in 1980 as employee No. 30 after dropping out of Stanford's MBA program."", 'Ballmer oversaw Microsoft at a difficult time-after the first dot.com crash and through efforts to catch Google in search and Apple in mobile phones.', ""The same year he retired from Microsoft he bought the NBA's Los Angeles Clippers for $2 billion."", ""He has also ramped up his giving since 2014, writing checks to his and his wife's alma maters and putting $1.9 billion into a donor-advised fund.""]","['Ballmer and Microsoft cofounder Bill Gates were classmates at Harvard.', 'Ballmer created a website called USAFacts.org for people to look up and understand where the government is spending money.']",False,2000.0,4.0,4.0,True,,,,,,,,,,
22,Billionaires,2018,3,li-ka-shing,,23,billionaires,34900.0,Diversified,0,1.0,"{'name': 'Li Ka-shing', 'uri': 'li-ka-shing', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/60351d9a688e1407617b2595/416x416.jpg?background=000000&cropX1=1341&cropX2=2035&cropY1=411&cropY2=1105'}",True,Li Ka-shing,89.0,Hong Kong,,Hong Kong,diversified,['Diversified'],Hong Kong,CK Hutchison Holdings,1548789577633,50,0.0,0.0,0.0,faris/5/2018/4812,23,True,3700.0,11.858974358974365,True,U,M,-1311278400000.0,227.0,Li,Ka-shing,The World's Billionaires,Chairman,"{'name': 'CK Hutchison Holdings', 'title': 'Chairman', 'government': False}",1520312400000,False,False,,19.0,http://specials-images.forbesimg.com/imageserve/60351d9a688e1407617b2595/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/60351d9a688e1407617b2595/416x416.jpg?background=000000&cropX1=1341&cropX2=2035&cropY1=411&cropY2=1105,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Nicknamed Superman, Li Ka-shing is revered as one of the most influential businessmen in Asia.', 'Li announced in March plans to retire as chairman of CK Hutchison Holdings and CK Asset Holdings in May but will remain an advisor.', 'His son Victor will take over the conglomerate, which now has 323,000 employees and operates in more than 50 nations.', 'Li started Cheung Kong plastics, named after the Yangtze River, in 1950 at age 21 with $6,500 in savings and loans from relatives. ', 'His Li Ka Shing Foundation has donated more than $2.6 billion; over 80% has gone to Greater China.   ']","['Li says it took him five minutes in December 2007 to decide to invest in Facebook, even though it barely had any revenues. He also invested in Siri and Spotify.', 'At age 12, Li fled China with his family. Two years later his father, who had been a primary school principal in China but then worked at a watch factory, died. ']",False,,,,,,,,,,,,,,
23,Billionaires,2018,3,hui-ka-yan,,24,billionaires,30300.0,Real Estate,0,3.0,"{'name': 'Hui Ka Yan', 'uri': 'hui-ka-yan', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e75457107adf00006dbbf79/416x416.jpg?background=000000&cropX1=124&cropX2=1788&cropY1=564&cropY2=2229'}",True,Hui Ka Yan,59.0,China,,Shenzhen,real estate,['Real Estate'],China,China Evergrande Group,1538986264202,53,0.0,0.0,0.0,faris/5/2018/19,24,True,20100.0,197.05882352941177,True,U,M,-355089600000.0,99.0,Hui,Ka Yan,The World's Billionaires,Chairman,"{'name': 'China Evergrande Group', 'uri': 'companies/china-evergrande-group', 'title': 'Chairman', 'government': False}",1520312400000,False,False,,128.0,http://specials-images.forbesimg.com/imageserve/5e75457107adf00006dbbf79/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e75457107adf00006dbbf79/416x416.jpg?background=000000&cropX1=124&cropX2=1788&cropY1=564&cropY2=2229,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Hui Ka Yan chairs Hong Kong-listed real estate developer China Evergrande Group of Shenzhen, active in residential and commercial property.', 'Hui graduated from a college specialized in steel; he worked as a technician in a steel factory for 10 years after graduating in 1982.', 'Hui Ka Yan took Evergrande public in 2009. The company has real estate projects in more than 200 cities across China.', ""Eyeing growth in China's healthcare spending, Hui created publicly-listed Evergrande Health and partnered with Harvard-affiliated Brigham Hospital."", ""Evergrande owns the majority of one of China's most winning soccer teams; Alibaba Group holds a minority stake.""]","[""Evergrande's cultural tourism division is developing the world's largest flower-shaped artificial island in Hainan. ""]",False,,,,,,,,,,,,,,
