,name,year,month,uri,rank,listUri,finalWorth,category,otherCompensation,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,naturalId,position,imageExists,selfMade,status,gender,birthDate,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,qas,bios,abouts,premiumProfile,philanthropyScore,impactInvestor,parentListUri,embargo,totalCharitableDonation,charitableDonationPercentage,numberOfSiblings,numberOfSiblingsEst,portraitImage,landscapeImage,bio,notableDeal,valueCreated,clients
10,Billionaires,2020,4,steve-ballmer,11,billionaires,52700.0,Technology,0,"{'name': 'Steve Ballmer', 'uri': 'steve-ballmer', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59d50c47a7ea436b47b36d66/416x416.jpg?background=000000&cropX1=553&cropX2=2940&cropY1=322&cropY2=2708'}",True,Steve Ballmer,64.0,United States,Washington,Hunts Point,Microsoft,['Technology'],United States,Los Angeles Clippers,1617122251692,36,faris/5/2020/5671,11,True,True,U,M,-434660400000.0,Ballmer,Steve,The World's Billionaires,Owner,"{'name': 'Los Angeles Clippers', 'title': 'Owner', 'government': False, 'featuredExecutive': False}",1586314800000,False,False,6.0,http://specials-images.forbesimg.com/imageserve/59d50c47a7ea436b47b36d66/280x425.jpg?fit=scale&background=000000,West,"Seattle-Tacoma-Bellevue, WA",//specials-images.forbesimg.com/imageserve/59d50c47a7ea436b47b36d66/416x416.jpg?background=000000&cropX1=553&cropX2=2940&cropY1=322&cropY2=2708,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Steve Ballmer is the high-wattage former CEO of Microsoft, who led the company from 2000 to 2014.', ""He joined Microsoft in 1980 as employee No. 30 after dropping out of Stanford's MBA program."", 'Ballmer oversaw Microsoft at a difficult time, after the first dot-com crash and through efforts to catch Google in search and Apple in mobile phones.', ""The same year he retired from Microsoft he bought the NBA's Los Angeles Clippers for $2 billion."", 'He has ramped up his philanthropy since 2014, putting over $2 billion into a donor-advised fund, with a focus on lifting Americans out of poverty.', 'In 2018, he invested $59 million in Social Solutions, which makes software for nonprofits and government agencies.']","['Ballmer and Microsoft cofounder Bill Gates were classmates at Harvard.', 'Ballmer created a website called USAFacts.org for people to look up and understand where the government is spending money.']",False,4.0,True,,,,,,,,,,,,
11,Billionaires,2020,4,carlos-slim-helu,12,billionaires,52100.0,Telecom,0,"{'name': 'Carlos Slim Helu & family', 'uri': 'carlos-slim-helu', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c76ba144bbe6f24ad99c613/416x416.jpg?background=000000&cropX1=0&cropX2=3005&cropY1=389&cropY2=3395'}",True,Carlos Slim Helu & family,80.0,Mexico,,Mexico City,telecom,['Telecom'],Mexico,America Movil SAB de CV (ADR),1618530954779,35,faris/5/2020/4466,12,True,True,D,M,-944438400000.0,Slim Helu,Carlos,The World's Billionaires,Honorary Chairman,"{'name': 'America Movil SAB de CV (ADR)', 'uri': 'companies/america-movil', 'title': 'Honorary Chairman', 'government': False}",1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/5c76ba144bbe6f24ad99c613/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c76ba144bbe6f24ad99c613/416x416.jpg?background=000000&cropX1=0&cropX2=3005&cropY1=389&cropY2=3395,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Mexico's richest man, Carlos Slim Helu and his family control America Movil, Latin America's biggest mobile telecom firm."", ""With foreign telecom partners, Slim bought a stake in Telmex, Mexico's only phone company, in 1990. Telmex is now part of America Movil."", 'He also owns stakes in Mexican construction, consumer goods, mining and real estate companies and 17% of The New York Times.', ""His son-in-law Fernando Romero designed the Soumaya Museum in Mexico City, home to Slim's extensive, eclectic art collection.""]","['Every Sunday his father would give Carlos a 5-peso allowance, requiring him to record his purchases in a ledger.', 'Before going into business, Slim taught algebra at UNAM, a university in Mexico City.']",False,,,,,,,,,,,,,,
12,Billionaires,2020,4,larry-page,13,billionaires,50900.0,Technology,0,"{'name': 'Larry Page', 'uri': 'larry-page', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/416x416.jpg?background=000000&cropX1=227&cropX2=2022&cropY1=22&cropY2=1817'}",True,Larry Page,47.0,United States,California,Palo Alto,Google,['Technology'],United States,Alphabet,1617122251427,36,faris/5/2020/7441,13,True,True,U,M,101970000000.0,Page,Larry,The World's Billionaires,Entrepreneur,"{'name': 'Alphabet', 'uri': 'companies/alphabet', 'title': 'Cofounder and board member', 'government': False, 'revenue': 50200.0, 'revenueYear': 2012, 'featuredExecutive': False}",1586314800000,False,False,8.0,http://specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/280x425.jpg?fit=scale&background=000000,West,"San Jose, CA",//specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/416x416.jpg?background=000000&cropX1=227&cropX2=2022&cropY1=22&cropY2=1817,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Larry Page stepped down as CEO of Alphabet, the parent of Google, in December 2019 but remains a board member and a controlling shareholder.', 'He cofounded Google in 1998 with fellow Stanford Ph.D. student Sergey Brin.', ""With Brin, Page invented Google's PageRank algorithm, which powers the search engine."", ""Page was CEO until 2001, when Eric Schmidt took over, and then from 2011 until 2015, when he became CEO of Google's new parent company Alphabet."", 'He is a founding investor in space exploration company Planetary Resources and is also funding ""flying car"" startups Kitty Hawk and Opener.']","[""Page has avoided public appearances since Sundar Pichai became Google's CEO, including Alphabet's 2019 shareholders meeting -- much to investors' chagrin. "", 'Page is a clean energy advocate; his Palo Alto home uses fuel cells and geothermal energy.']",False,4.0,,,,,,,,,,,,,
13,Billionaires,2020,4,sergey-brin,14,billionaires,49100.0,Technology,0,"{'name': 'Sergey Brin', 'uri': 'sergey-brin', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582'}",True,Sergey Brin,46.0,United States,California,Los Altos,Google,['Technology'],United States,Alphabet,1617122251383,39,faris/5/2020/7442,14,True,True,D,M,114753600000.0,Brin,Sergey,The World's Billionaires,Cofounder and board member,"{'name': 'Alphabet', 'uri': 'companies/alphabet', 'title': 'Cofounder and board member', 'government': False, 'revenue': 50200.0, 'revenueYear': 2012, 'featuredExecutive': False}",1586314800000,False,False,9.0,http://specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/280x425.jpg?fit=scale&background=000000,West,"San Jose, CA",//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Sergey Brin stepped down as president of Alphabet, parent company of Google, in December 2019 but remains a controller shareholder and a board member.', 'He cofounded Google with Larry Page in 1998 after the two met at Stanford University while studying for advanced degrees in computer science.', 'Google went public in 2004 and changed its name to Alphabet in 2015. ', ""Brin was absent from public Alphabet events for much of 2019; he spent his time on Alphabet's moonshot research lab X."", 'Brin is reportedly funding a high-tech airship project. ']","[""The richest immigrant in America, Brin has been an outspoken critic of Trump's immigration ban. "", 'Brin moved to the U.S. from Russia when he was 6 years old in the wake of anti-Semitism against his family.']",False,4.0,,,,,,,,,,,,,
14,Billionaires,2020,4,francoise-bettencourt-meyers,15,billionaires,48900.0,Fashion & Retail,0,"{'name': 'Francoise Bettencourt Meyers & family', 'uri': 'francoise-bettencourt-meyers', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/605e26e3c65f7c2596bd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Francoise Bettencourt Meyers & family,66.0,France,,Paris,L'Oreal,['Fashion & Retail'],France,,1618376768448,45,faris/5/2020/203905,15,False,False,D,F,-520041600000.0,Bettencourt Meyers,Francoise,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/605e26e3c65f7c2596bd3e15/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/605e26e3c65f7c2596bd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Francoise Bettencourt Meyers is the richest woman in the world and the granddaughter of L'Oreal's founder."", ""Bettencourt Meyers and her family own 33% of L'Oreal stock, which recorded its best sales growth in more than a decade in 2019."", ""She has served on L'Oreal's board since 1997 and is chairwoman of the family holding company."", ""She became France's reigning L'Oreal Heiress in 2017 when her mother Liliane Bettencourt, then the world's richest woman, died at age 94."", ""Bettencourt Meyers serves as the president of her family's philanthropic foundation, which encourages French progress in the sciences and arts."", ""Togther, L'Oreal and the Bettencourt Meyers family agreed to donate $226 million to repair Notre Dame cathedral following the April 2019 fire.""]","['Her inheritance was the subject of a sensational trial in France, in which a man was convicted of manipulating her ailing mother for her fortune.', 'She is also a writer and has authored a book on the Greek gods and another with commentary on the Bible.']",False,,,,,,,,,,,,,,
15,Billionaires,2020,4,michael-bloomberg,16,billionaires,48000.0,Media & Entertainment,0,"{'name': 'Michael Bloomberg', 'uri': 'michael-bloomberg', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c76b4104bbe6f24ad99c35d/416x416.jpg?background=000000&cropX1=165&cropX2=5613&cropY1=321&cropY2=5769'}",True,Michael Bloomberg,78.0,United States,New York,New York,Bloomberg LP,['Media & Entertainment'],United States,Bloomberg L.P.,1617122262719,36,faris/5/2020/5640,16,True,True,D,M,-879796800000.0,Bloomberg,Michael,The World's Billionaires,CEO,"{'name': 'Bloomberg L.P.', 'title': 'CEO', 'government': False, 'featuredExecutive': False}",1586314800000,False,False,8.0,http://specials-images.forbesimg.com/imageserve/5c76b4104bbe6f24ad99c35d/280x425.jpg?fit=scale&background=000000,Northeast,"New York, NY",//specials-images.forbesimg.com/imageserve/5c76b4104bbe6f24ad99c35d/416x416.jpg?background=000000&cropX1=165&cropX2=5613&cropY1=321&cropY2=5769,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Michael Bloomberg cofounded financial information and media company Bloomberg LP in 1981.', 'He put in the seed funding for the company and now owns 88% of the business, which has revenues north of $10 billion.', 'Bloomberg got his start on Wall Street in 1966 with an entry level job at investment bank Salomon Brothers. He was fired 15 years later.', 'A major philanthropist, he has donated more than $5 billion to gun control, climate change and other causes.', 'He announced a run for president in November 2019 (but dropped out in March 2020), and has spent hundreds of millions to defeat Donald Trump in 2020.', 'The mayor of New York City for 12 years, Bloomberg is one of just four individuals to have served that long.']","['In November 2018, Bloomberg pledged $1.8 billion to Johns Hopkins University, his undergraduate alma mater, adding to $1.5 billion he had already given the school.', 'As a teenager, Bloomberg worked at an electronics company in Cambridge, MA. ']",False,5.0,,,,,,,,,,,,,
16,Billionaires,2020,4,jack-ma,17,billionaires,38800.0,Technology,0,"{'name': 'Jack Ma', 'uri': 'jack-ma', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/605e22fe6df966b3fcbd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Jack Ma,55.0,China,,Hangzhou,e-commerce,['Technology'],China,Alibaba Group,1617122262701,42,faris/5/2020/175,17,True,True,U,M,-167515200000.0,Ma,Jack,The World's Billionaires,Founder and Executive Chairman,"{'name': 'Alibaba Group', 'title': 'Founder and Executive Chairman', 'government': False, 'featuredExecutive': False}",1586314800000,False,False,,http://specials-images.forbesimg.com/imageserve/605e22fe6df966b3fcbd3e15/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/605e22fe6df966b3fcbd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""A former English teacher, Jack Ma cofounded Alibaba Group, one of the world's largest e-commerce businesses."", 'On Nov. 3, 2020 regulators halted a planned IPO of fintech giant Ant Group-where Ma is the largest individual shareholder-in Hong Kong and Shanghai.', ""In September 2019, Jack Ma stepped down as Alibaba's executive chairman and was succeeded by CEO Yong Zhang, also known as Daniel Zhang."", ""Ma's investments beyond Alibaba include a stake in Chinese media and entertainment company Huayi Brothers."", ""Alibaba's 2014 IPO in New York set a record as the world's biggest public stock offering, raising $25 billion.""]","['Ma owns a vineyard in France.', 'Ma is a fan of martial arts and has sparred against Jet Li and others in a short promotional film.']",False,,,,,,,,,,,,,,
17,Billionaires,2020,4,charles-koch,18,billionaires,38200.0,Diversified,0,"{'name': 'Charles Koch', 'uri': 'charles-koch', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/615c94bd2aac2936a52682d1/416x416.jpg?background=000000&cropX1=286&cropX2=848&cropY1=110&cropY2=672'}",True,Charles Koch,84.0,United States,Kansas,Wichita,Koch Industries,['Diversified'],United States,Koch Industries,1617122262630,38,faris/5/2020/5209,18,True,False,D,M,-1078254000000.0,Koch,Charles,The World's Billionaires,CEO,"{'name': 'Koch Industries', 'uri': 'companies/koch-industries', 'title': 'CEO', 'government': False, 'revenue': 115000.0, 'revenueYear': 2011, 'featuredExecutive': False}",1586314800000,False,False,5.0,http://specials-images.forbesimg.com/imageserve/615c94bd2aac2936a52682d1/280x425.jpg?fit=scale&background=000000,Midwest,"Wichita, KS",https://specials-images.forbesimg.com/imageserve/615c94bd2aac2936a52682d1/416x416.jpg?background=000000&cropX1=286&cropX2=848&cropY1=110&cropY2=672,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Charles Koch has been chairman and CEO of Koch Industries, America's second largest private company by revenue, since 1967."", 'The diversified company has some $110 billion in revenues from businesses including pipelines, chemicals, Dixie cups, and Stainmaster carpet.', 'His father, Fred Koch, improved a method of refining heavy oil into gasoline in 1927 and started the family business in 1940.', 'The Kansas native owns a 42% stake in the firm, as did his brother David, who died in August 2019. ', ""In 1983 Charles and David bought their two other brothers' stakes in Koch Industries, reportedly for nearly $800 million. "", ""His son Chase heads the company's venture capital arm, which has invested in hybrid cloud firm D2iQ and 3D metal printing startup Desktop Metal.""]","['Three Koch brothers (Charles, David and Bill) went to MIT; the trio were in the Beta Theta Pi fraternity and David and Charles played on the same club rugby team.  \r\n', 'Koch founded Stand Together, a network of nonprofits and donors focused on philanthropic and political advocacy causes, in 2003.  ']",False,4.0,,,,,,,,,,,,,
18,Billionaires,2020,4,julia-koch,18,billionaires,38200.0,Diversified,0,"{'name': 'Julia Koch & family', 'uri': 'julia-koch', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e7bbaaa10380d0006fc154e/416x416.jpg?background=000000&cropX1=0&cropX2=5196&cropY1=0&cropY2=5196'}",True,Julia Koch & family,57.0,United States,New York,New York,Koch Industries,['Diversified'],United States,,1617122262570,32,faris/5/2020/225795,19,False,False,N,F,-243716400000.0,Koch,Julia,The World's Billionaires,,,1586314800000,False,False,1.0,http://specials-images.forbesimg.com/imageserve/5e7bbaaa10380d0006fc154e/280x425.jpg?fit=scale&background=000000,Northeast,"New York, NY",//specials-images.forbesimg.com/imageserve/5e7bbaaa10380d0006fc154e/416x416.jpg?background=000000&cropX1=0&cropX2=5196&cropY1=0&cropY2=5196,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Julia Koch and her three children inherited a 42% stake in Koch Industries from her husband, David, who died in August 2019 at age 79. ', 'An Iowa native, Koch moved to New York City in the 1980s and worked as an assistant to fashion designer Adolfo.', 'She worked with many of his high-profile clients, including First Lady Nancy Reagan.', 'Julia met David via a blind date in 1991; they ran into each other again six months later, began dating and got married in 1996.', ""With her husband, she has donated $10 million to Mount Sinai Medical Center and $10 million to Stanford's Children's Hospital to study food allergies.""]",,False,,,,,,,,,,,,,,
19,Billionaires,2020,4,ma-huateng,20,billionaires,38100.0,Technology,0,"{'name': 'Ma Huateng', 'uri': 'ma-huateng', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/605e23c0f0986f688fbd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Ma Huateng,48.0,China,,Shenzhen,internet media,['Technology'],China,Tencent Holdings,1617122251702,41,faris/5/2020/40,20,True,True,D,M,57556800000.0,Ma,Huateng,The World's Billionaires,Chairman and CEO,"{'name': 'Tencent Holdings', 'uri': 'companies/tencent-holdings', 'title': 'Chairman and CEO', 'government': False, 'featuredExecutive': False}",1586314800000,False,False,,http://specials-images.forbesimg.com/imageserve/605e23c0f0986f688fbd3e15/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/605e23c0f0986f688fbd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"[""Ma Huateng (also known as Pony Ma) chairs Chinese Internet giant Tencent Holdings, which ranks among the nation's largest businesses by market cap."", ""Tencent's popular social messaging app WeChat has more than 1 billion users."", 'The group listed its music-streaming subsidiary, Tencent Music, on the New York Stock Exchange in December 2018.', 'In contrast to his outgoing rival at Alibaba, Ma has a low-profile style that befits his engineering background.', 'Ma cofounded Tencent in 1998. ']","[""Tencent has minority stakes in electric car maker Tesla, music-streaming service Spotify, and Snapchat's parent company Snap Inc."", 'Tencent is one of the largest videogame publishers in the world. ']",False,,,,,,,,,,,,,,
20,Billionaires,2020,4,mukesh-ambani,21,billionaires,36800.0,Energy,0,"{'name': 'Mukesh Ambani', 'uri': 'mukesh-ambani', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089'}",True,Mukesh Ambani,62.0,India,,Mumbai,"petrochemicals, oil & gas",['Energy'],India,Reliance Industries,1617122251100,34,faris/5/2020/7409,21,True,False,D,M,-400878000000.0,Ambani,Mukesh,The World's Billionaires,Founder and Chairman,"{'name': 'Reliance Industries', 'uri': 'companies/reliance-industries', 'title': 'Founder and Chairman', 'government': False, 'revenue': 70300.0, 'revenueYear': 2012, 'featuredExecutive': False}",1586314800000,False,False,,http://specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Mukesh Ambani chairs and runs $88 billion (revenue) Reliance Industries, which has interests in petrochemicals, oil and gas, telecom and retail.', 'Reliance was founded by his late father Dhirubhai Ambani, a yarn trader, in 1966 as a small textile manufacturer.', ""After his father's death in 2002, Ambani and his younger sibling Anil divvied up the family empire."", ""In 2016, Reliance sparked a price war in India's hyper-competitive telecom market with the launch of 4G phone service Jio."", 'During the Covid-19 lockdown, Ambani raised more than $20 billion selling a third of Jio to a string of investors, such as Facebook and Google.']","['Reliance owns Network18, a licensee of Forbes Media.', ""Ambani's U.S.-educated daughter Isha's marriage to fellow billionaire Ajay Piramal's son in December 2018 drew 10,000 guests, including Hillary Clinton. ""]",False,,,,,,,,,,,,,,
21,Billionaires,2020,4,mackenzie-scott,22,billionaires,36000.0,Technology,0,"{'name': 'MacKenzie Scott', 'uri': 'mackenzie-scott', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/63325f33de0e387de2dd5389/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,MacKenzie Scott,50.0,United States,Washington,Seattle,Amazon.com,['Technology'],United States,,1617122262669,57,faris/5/2020/223808,22,False,False,N,F,8312400000.0,Scott,MacKenzie,The World's Billionaires,"Author, Philanthropist",,1586314800000,False,False,3.0,http://specials-images.forbesimg.com/imageserve/63325f33de0e387de2dd5389/280x425.jpg?fit=scale&background=000000,West,"Seattle-Tacoma-Bellevue, WA",https://specials-images.forbesimg.com/imageserve/63325f33de0e387de2dd5389/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['MacKenzie Scott is an author and the ex-wife of Amazon founder Jeff Bezos, to whom she was married for 25 years. They divorced in mid 2019. ', 'As part of the divorce settlement, Jeff transferred 25% of his Amazon stake to MacKenzie, which was 4% of the company.', 'In May 2019, shortly after she announced the terms of the divorce on Twitter, she signed the Giving Pledge. <br>', 'MacKenzie and Jeff met in 1992 when they both worked at hedge fund D.E. Shaw.  They married the next year and moved to Seattle in 1994. ', 'Scott, who has published two novels, was a student of author Toni Morrison at Princeton and worked as a research assistant for her. ', ""In late July 2020, she announced she'd given nearly $1.7 billion to 119 nonprofit groups, and that she changed her last name from Bezos to Scott.""]",,False,,,,,,,,,,,,,,
22,Billionaires,2020,4,beate-heister-karl-albrecht-jr,23,billionaires,33300.0,Fashion & Retail,0,"{'name': 'Beate Heister & Karl Albrecht Jr.', 'uri': 'beate-heister-karl-albrecht-jr', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Beate Heister & Karl Albrecht Jr.,,Germany,,,supermarkets,['Fashion & Retail'],Germany,,1617669428649,40,faris/5/2020/196408,23,False,False,D,,,Albrecht Jr.,Beate Heister & Karl,The World's Billionaires,,,1586300400000,False,False,,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,"['Heirs to the Aldi retail fortune, Beate Heister and Karl Albrecht Jr. are the children of Karl Albrecht Sr., who died in July 2014 at age 94. ', ""After World War II, Karl Sr. and his brother, Theo Sr., who died in 2010 at age 88, took over their family's corner grocery store in Essen, Germany."", 'Propagating the discount revolution in German retailing, they built their Aldi supermarket chain based on a low-price strategy similar to Wal-Mart.', 'In 1961, the brothers split ownership: Karl Sr. took the stores in southern Germany, plus rights to the Aldi brand in the U.K., Australia and the U.S.', ""Theo Sr. got the stores in northern Germany and the rest of Europe. In 1971, he bought U.S. grocery chain Trader Joe's.""]","['Beate Heister has never worked at Aldi Sued (South), but her son Peter Max Heister heads the advisory board. Son Christian also serves on the board.', 'Karl Jr., who has no children, worked different positions at the company but withdrew from his duties after a cancer diagnosis.']",False,,,,,,,,,,,,,,
