,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,category,state,organization,title,employment,numberOfSiblings,numberOfSiblingsEst,csfDisplayFields,suppressOnProfiles,premiumProfile,embargo,previousRank,portraitImage,landscapeImage,residenceStateRegion,residenceMsa,investments
10,Billionaires,2011,3,mukesh-ambani,"His oil and gas conglomerate Reliance Industries,  India's most valuable company, just forged a partnership with BP, selling 30% stake in 23 oil blocks in India for $7.2 billion and forming a marketing joint venture. The deal is being touted as one of biggest foreign investments in India. He's also betting on shale gas, having bought stakes in three American energy firms for $3.3 billion last year. He and wife Nita host parties at their recently completed 27-story sky palace in Mumbai, but have still to move in permanently.",9,billionaires,27000.0,0,3.0,"{'name': 'Mukesh Ambani', 'uri': 'mukesh-ambani', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089'}",True,Mukesh Ambani,53.0,India,Mumbai,"petrochemicals, oil & gas",['Energy'],India,1320248181734,1320248189635,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7409,13,True,-2000.0,-6.896551724137936,False,D,M,-400878000000.0,66.0,Ambani,Mukesh,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwssYx,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089,False,,,,,,,,,,,,,,,,,
11,Billionaires,2011,3,sheldon-adelson,"Talk about a comeback: shares of Adelson's Las Vegas Sands have surged more than 2,000% since their credit crisis nadir. ""I'm too old to be a kid, so call me the 'comeback adolescent.'"" His goal is to get LVS's market cap back to $52 billion and sees Asian casinos as the way to get there. He opened his $5.7 billion Marina Bay Sands in Singapore in April 2010. Current SEC probe into bribe allegations against his Asian group may cool his current winning streak. Cabdriver's son borrowed $200 from uncle to sell newspapers at age 12. Created computer industry's marquee event, Comdex, mid-1980s; sold show to Japan's Softbank for $862 million 1995. Built $1.5 billion all-suites Venetian Resort Hotel Casino and the 1.2-million-square-foot Sands Convention Center 1997; opened $1.9 billion Palazzo resort in 2008.",16,billionaires,23300.0,0,5.0,"{'name': 'Sheldon Adelson', 'uri': 'sheldon-adelson', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8bd5c218444200084e8854/416x416.jpg?background=000000&cropX1=692&cropX2=4407&cropY1=0&cropY2=3712'}",True,Sheldon Adelson,77.0,United States,Las Vegas,casinos,['Gaming'],United States,1358269228484,1358269225930,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5050,16,True,14000.0,150.53763440860214,True,U,M,-1149019200000.0,225.0,Adelson,Sheldon,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwsoYJ,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8bd5c218444200084e8854/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8bd5c218444200084e8854/416x416.jpg?background=000000&cropX1=692&cropX2=4407&cropY1=0&cropY2=3712,False,Gaming,Nevada,Las Vegas Sands,Chairman and CEO,"{'name': 'Las Vegas Sands', 'uri': 'companies/las-vegas-sands', 'title': 'Chairman and CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
12,Billionaires,2011,3,karl-albrecht,"Germany's richest man, owns discount-supermarket giant Aldi Sud (estimated sales: $40 billion).  Younger brother, Theo, also a billionaire, died in July 2010. After World War II brothers transformed mother's corner grocery store into Aldi. They split ownership in 1961; Karl took the more profitable stores in southern Germany, plus the rights to the brand in the U.K., Australia and the U.S.  Theo got northern Germany and the rest of Europe.  Aldi has over 1,100 stores in the U.S. across 31 states; plans to open it's first in  New York City in 2011.   Retired from daily operations. Fiercely private:  little known about him other than that he apparently raises orchids and plays golf.",12,billionaires,25500.0,0,1.0,"{'name': 'Karl Albrecht', 'uri': 'karl-albrecht', 'imageExists': False}",True,Karl Albrecht,91.0,Germany,Mulheim an der Ruhr,Aldi,['Fashion and Retail'],Germany,1320239903109,1320239891548,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7450,18,False,2000.0,8.510638297872333,True,U,M,-1573585200000.0,125.0,Albrecht,Karl,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1kMFbAp,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,,,,,,,,,,,,,,,,,
13,Billionaires,2011,3,charles-koch,"Chief executive of Koch Industries, America's second largest private company with $100 billion in sales. Father, Fred C. Koch (d. 1967), invented method of turning heavy oil into gasoline. Sons Charles, David, Frederick and William inherited Koch Industries after father's death. Charles and David bought out William and Frederick for $1.1 billion in 1983. Today the company, in which they both have 42% stakes, has investments  in pipelines, refineries, fertilizer, fibers and polymers, forest and consumer products, chemical technology.  Biggest deal to date: The $21 billion purchase of building-products maker Georgia Pacific right before the housing market crashed. Charles is cofounder of Libertarian think tank Cato Institute. He and his brother also hold a biannual retreat to plot election strategy with other rich, influential Republican donors; the latest one held at a resort in Palm Springs attracted a thousand protesters. (Greenpeace flew a blimp over the rally, its banner reading ""Koch Brothers: Dirty Money"").",18,billionaires,22000.0,0,6.0,"{'name': 'Charles Koch', 'uri': 'charles-koch', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/615c94bd2aac2936a52682d1/416x416.jpg?background=000000&cropX1=286&cropX2=848&cropY1=110&cropY2=672'}",True,Charles Koch,75.0,United States,Wichita,diversified,['Diversified'],United States,1347995913515,1347995974113,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5209,18,True,4500.0,25.714285714285708,False,U,M,-1078254000000.0,225.0,Koch,Charles,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwsjVd,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/615c94bd2aac2936a52682d1/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/615c94bd2aac2936a52682d1/416x416.jpg?background=000000&cropX1=286&cropX2=848&cropY1=110&cropY2=672,False,Diversified,Kansas,,,,,,,,,,,,,,,
14,Billionaires,2011,3,david-koch,"New York City's richest resident gets his vast wealth from his 42% stake in Koch Industries, America's second largest private company with $100 billion in sales. He is vice-president of the conglomerate, which his brother Charles heads out of Wichita, Kansas. David is best known for his political and philanthropic activities.  Americans for Prosperity, the conservative nonprofit that he founded, spent $45 million bankrolling right-wing candidates, many of them Tea Partiers, during November's midterm elections. In February, Wisconsin Governor Scott Walker was pranked by a blogger posing as David. When the fake Koch offered to fly the governor to California to thank him for his union-crushing efforts, Walker jumped at the chance. A prostate cancer survivor, Koch has a cancer center named after him at MIT. He sits on 25 not for profit boards.",18,billionaires,22000.0,0,6.0,"{'name': 'David Koch', 'uri': 'david-koch', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d6341a7ea434b351b9c44/416x416.jpg?background=000000&cropX1=690&cropX2=1812&cropY1=182&cropY2=1305'}",True,David Koch,70.0,United States,New York,diversified,['Diversified'],United States,1347995471687,1347995542023,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5211,19,True,4500.0,25.714285714285708,False,U,M,-936129600000.0,225.0,Koch,David,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwskbu,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5c7d6341a7ea434b351b9c44/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7d6341a7ea434b351b9c44/416x416.jpg?background=000000&cropX1=690&cropX2=1812&cropY1=182&cropY2=1305,False,Diversified,New York,,,,,,,,,,,,,,,
15,Billionaires,2011,3,stefan-persson,"Cheap chic mogul is chairman of Hennes & Mauritz (H&M).  Retailer is known for bringing on big names like Karl Lagerfeld, Stella McCartney to design affordable collections for its 2,200 stores. Collaborates with  designer Jimmy Choo  in a shoe line and knitwear with Sonia Rykiel. Continues to expand internationally: opened first stores in Turkey and Israel in 2010; entering Croatia and Romania in 2011.  His father, Erling, founded H&M in 1947; Stefan took over in 1982, gave up chief executive position in 1998; promoted son, Karl-Johan, 35, to chief executive in July 2009. Acquired the village of Linkenholt in Hampshire, England in 2009. In May 2010 received honorary doctorate of medicine from Karolinska Institute for his contributions to the university and his active promotion of research and development. A founder of the Mentor Foundation, a nonprofit that combats substance abuse among youth. Enjoys downhill skiing, tennis and golf.",13,billionaires,24500.0,0,1.0,"{'name': 'Stefan Persson', 'uri': 'stefan-persson', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5c721cd64bbe6f51818ab844/416x416.jpg?background=000000&cropX1=1176&cropX2=2731&cropY1=522&cropY2=2076'}",True,Stefan Persson,63.0,Sweden,Stockholm,H&M,['Fashion and Retail'],Sweden,1320239954453,1320239941546,0.0,0.0,0.0,0.0,0.0,faris/5/2011/4263,19,True,2100.0,9.375,False,U,M,-701982000000.0,201.0,Persson,Stefan,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwsks9,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5c721cd64bbe6f51818ab844/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5c721cd64bbe6f51818ab844/416x416.jpg?background=000000&cropX1=1176&cropX2=2731&cropY1=522&cropY2=2076,False,,,,,,,,,,,,,,,,,
16,Billionaires,2011,3,jim-walton,"Jim runs family's Arvest bank. While Wal-Mart's shares are up just 5% over the past year, he collected roughly $420 million in dividends in 2010 and will rake in even more next year after the retailer raised its annual payouts by 20% starting this March. His father, Sam Walton (d. 1992), a former clerk, founded Bentonville store with brother James 1962; today Wal-Mart has sales of nearly $420 billion, employs more than 2.1 million people.",20,billionaires,21300.0,0,8.0,"{'name': 'Jim Walton', 'uri': 'jim-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/416x416.jpg?background=000000&cropX1=49&cropX2=934&cropY1=65&cropY2=951'}",True,Jim Walton,63.0,United States,Bentonville,Walmart,['Fashion and Retail'],United States,1358269227218,1358269224963,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5720,20,True,600.0,2.8985507246376727,False,U,M,-694292400000.0,225.0,Walton,Jim,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwsnnU,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/416x416.jpg?background=000000&cropX1=49&cropX2=934&cropY1=65&cropY2=951,False,Fashion and Retail,Arkansas,"Arvest Bank Group, Inc.",Chairman and CEO,"{'name': 'Arvest Bank Group, Inc.', 'title': 'Chairman and CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
17,Billionaires,2011,3,vladimir-lisin,"Now Russia's richest person thanks to soaring value of his publicly traded firm, Novolipetsk Steel. Lisin is a proletarian success story. First job was as a mechanic in a coal mine. After college in Siberia he worked as steelworker. In 1991, when his boss was appointed minister of metallurgy, Lisin came with him to Moscow. In 1992 he joined up with tough group of traders called Trans-World Group; they came to dominate Russia's aluminum and steel exports. He managed the factories, and when the partners went their separate ways in 2000, Lisin got majority stake in Russia's giant Novolipetsk steel mill as his share. He constructed one of the largest shooting-range complexes in Europe's Lisya Nora, which is close to Moscow. Publishes the loss-making newspaper Gazeta. In parallel with his main activity, he bought out shares in several sea ports, shipping and transportation companies, and united them into Universal Cargo Logistics Holding B.V. (UCL Holding), of which he is now sole owner.",14,billionaires,24000.0,0,1.0,"{'name': 'Vladimir Lisin', 'uri': 'vladimir-lisin', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77914ec7b02d000666d900/416x416.jpg?background=000000&cropX1=825&cropX2=3235&cropY1=50&cropY2=2459'}",True,Vladimir Lisin,54.0,Russia,Moscow,steel,['Metals & Mining'],Russia,1320240167484,1320240153552,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7487,20,True,8200.0,51.8987341772152,True,U,M,-430862400000.0,195.0,Lisin,Vladimir,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwswYg,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5e77914ec7b02d000666d900/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e77914ec7b02d000666d900/416x416.jpg?background=000000&cropX1=825&cropX2=3235&cropY1=50&cropY2=2459,False,,,,,,,,,,,,,,,,,
18,Billionaires,2011,3,alice-walton,"The Wal-Mart heiress's Crystal Bridges Museum of American Art set to open in Bentonville this November. While Wal-Mart's shares are up just 5% over the past year, she collected roughly $420 million in dividends in 2010 and will rake in even more next year after the retailer raised its annual payouts by 20% starting this March. Her dad, Sam Walton, (d.1992) founded Bentonville store with his brother James 1962; today Wal-Mart has sales of $405 billion, employs more than 2.1 million people.",21,billionaires,21200.0,0,9.0,"{'name': 'Alice Walton', 'uri': 'alice-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/416x416.jpg?background=000000&cropX1=232&cropX2=998&cropY1=222&cropY2=988'}",True,Alice Walton,61.0,United States,Fort Worth,Walmart,['Billionaire'],United States,1347995474187,1347995545802,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5722,21,True,600.0,2.9126213592232943,False,U,F,-638564400000.0,225.0,Walton,Alice,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwsm32,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/416x416.jpg?background=000000&cropX1=232&cropX2=998&cropY1=222&cropY2=988,False,Billionaire,Texas,Crystal Bridges Museum of American Art,Philanthropist,"{'name': 'Crystal Bridges Museum of American Art', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
19,Billionaires,2011,3,liliane-bettencourt,"France's richest woman is heir to  French cosmetic giant, L'Oreal,  founded by her late father.  Became focus of a sensational family scandal; in December 2010 she and her only daughter and heir, Francoise Bettencourt-Meyer, reconciled, dropping all court cases against each other. Daughter had petitioned courts in 2008 to investigate reported $1 billion in cash and gifts her mother allegedly gave to Francois-Marie Banier, 62, a well-known photographer, writer and painter whom she befriended. Daughter claimed, and Liliane hotly denied, that  Banier took advantage of her mother, who became a widow in 2007.  Not Bettencourt's first brush with scandal: her father, L'Oreal founder Eugene Schueller, is said to have had wartime ties to the Nazi regime.",15,billionaires,23500.0,0,2.0,"{'name': 'Liliane Bettencourt', 'uri': 'liliane-bettencourt', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58a1bdd131358e1a35ab3fc5/416x416.jpg?background=000000&cropX1=66&cropX2=713&cropY1=93&cropY2=741'}",True,Liliane Bettencourt,88.0,France,Paris,L'Oreal,['Fashion and Retail'],France,1320239972593,1320239967813,0.0,0.0,0.0,0.0,0.0,faris/5/2011/4570,21,True,3500.0,17.5,False,U,F,-1489431600000.0,123.0,Bettencourt,Liliane,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwskbt,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/58a1bdd131358e1a35ab3fc5/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58a1bdd131358e1a35ab3fc5/416x416.jpg?background=000000&cropX1=66&cropX2=713&cropY1=93&cropY2=741,False,,,,,,,,,,,,,,,,,
20,Billionaires,2011,3,rob-walton,"Has served as chairman of giant retailer Wal-Mart since 1992. While the company's shares are up just 5% over the past year, he collected roughly $420 million in dividends in 2010 and will rake in even more this year since the retailer raised its annual payouts by 20% starting this March. His dad, Sam Walton (d.1992), founded Bentonville store with brother James 1962; today Wal-Mart has sales of nearly $420 billion, employs more than 2.1 million people.",22,billionaires,21000.0,0,10.0,"{'name': 'S. Robson Walton', 'uri': 'rob-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/416x416.jpg?background=000000&cropX1=244&cropX2=1841&cropY1=60&cropY2=1658'}",True,S. Robson Walton,67.0,United States,Bentonville,Walmart,['Fashion and Retail'],United States,1358269227171,1358269224284,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5716,22,True,1200.0,6.060606060606062,False,U,M,-820526400000.0,225.0,Walton,S. Robson,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwsorQ,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/416x416.jpg?background=000000&cropX1=244&cropX2=1841&cropY1=60&cropY2=1658,False,Fashion and Retail,Arkansas,Wal-Mart Stores,Chairman,"{'name': 'Wal-Mart Stores', 'uri': 'companies/wal-mart-stores', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
21,Billionaires,2011,3,david-thomson,"Chairman of media powerhouse Thomson Reuters, which was founded by grandfather, Roy, in 1934. With brother, Peter, serves as co-chair of family's investment concern, Woodbridge. Firm picked up an 85% of The Globe and Mail, Canada's national newspaper in December 2010. David Thomson is now its chairman. Plans to sell 40% interest in CTV, Canada's largest private broadcaster; awaiting regulatory approval.",17,billionaires,23000.0,0,1.0,"{'name': 'David Thomson & family', 'uri': 'david-thomson', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5a7ba72aa7ea43169012f1b4/416x416.jpg?background=000000&cropX1=1065&cropX2=3315&cropY1=60&cropY2=2310'}",True,David Thomson & family,53.0,Canada,Toronto,media,['Media'],Canada,1320240054078,1320240056286,0.0,0.0,0.0,0.0,0.0,faris/5/2011/8292,23,True,4000.0,21.05263157894737,False,U,M,-396216000000.0,223.0,Thomson,David,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwsks5,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5a7ba72aa7ea43169012f1b4/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5a7ba72aa7ea43169012f1b4/416x416.jpg?background=000000&cropX1=1065&cropX2=3315&cropY1=60&cropY2=2310,False,,,,,,,,,,,,,,,,,
22,Billionaires,2011,3,sergey-brin,"Google cofounder Sergey Brin saw company stock rise 18% over the past year as Google maintained nearly two-thirds of the market for online search. Expanding influence in mobile sector by giving away its Android operating software to phone makers. Brin focuses on raising margins with Instant Search and building new businesses in communications. Emigrated from Russia at age 6. Son and grandson of mathematicians on his father's side, mother was a research scientist at NASA. Met co-founder Larry Page in computer science Ph.D. program at Stanford and dropped out in 1998 to start Google from a friend's garage. The two share a 767 jet. Brin is also an investor in Airship Ventures and private space travel company Space Adventures.  Has become a benefactor for research into Parkinson's disease, after finding out he has a genetic mutation increasing the odds he'll get it. (His wife Anne Wojcicki is the cofounder of personal genetics company 23andMe, through which he learned of his condition.) Brin practices diving, yoga and acrobatics to lower odds he'll develop the disease.",24,billionaires,19800.0,0,11.0,"{'name': 'Sergey Brin', 'uri': 'sergey-brin', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582'}",True,Sergey Brin,37.0,United States,Los Altos,Google,['Technology                    '],United States,1347995664921,1347995723410,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7442,24,True,2300.0,13.142857142857139,True,U,M,114753600000.0,225.0,Brin,Sergey,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwspvR,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582,False,Technology,California,Google,"Cofounder, Director Of Special Projects","{'name': 'Google', 'uri': 'companies/google', 'title': 'Cofounder, Director Of Special Projects', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
23,Billionaires,2011,3,larry-page,"Google still rules in search, with two-thirds of the market, and its influence keeps expanding as adoption of its Android mobile phone operating system soars. (It gives Android away for free to phone makers.) The stock is up 18% over the past year. A new era begins in April when co-founder Page, 38, takes over as the search giant's chief executive officer, replacing Eric Schmidt, who will become chairman. His personal passions include buying up chunks of residential Palo Alto for a network of houses that use new types of fuel cells, geothermal energy, and rainwater capture. He also rides a Zero X electric dirt bike and an electric sports car from Tesla Motors, in which he and Google co-founder Sergey Brin are investors.",24,billionaires,19800.0,0,11.0,"{'name': 'Larry Page', 'uri': 'larry-page', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/416x416.jpg?background=000000&cropX1=227&cropX2=2022&cropY1=22&cropY2=1817'}",True,Larry Page,38.0,United States,Palo Alto,Google,['Technology                    '],United States,1347995471593,1347995537650,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7441,25,True,2300.0,13.142857142857139,True,U,M,101970000000.0,225.0,Page,Larry,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwssI2,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/416x416.jpg?background=000000&cropX1=227&cropX2=2022&cropY1=22&cropY2=1817,False,Technology,California,Google,CEO,"{'name': 'Google', 'uri': 'companies/google', 'title': 'CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
24,Billionaires,2011,3,alexey-mordashov,"Boss of steelmaker Severstal is $8.6 billion richer this year, thanks largely to rebound in steel prices. Despite recovery though still apparently planning to sell at least part of his international assets including Rouge Industries of Dearborn, Michigan and Italian steel producer Lucchini so he can focus on his Russian interests. No takers yet.  In addition to steel, has interests in equipment maker Power Machines, tour operator TUI and Russia's biggest online food shop Utkonos. Son of mill worker parents became finance director of a steel mill. When the plant's elderly general director instructed him to buy up company shares so it would not fall into the hands of an outsider, Mordashov bought most of them himself.",29,billionaires,18500.0,0,2.0,"{'name': 'Alexey Mordashov', 'uri': 'alexey-mordashov', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e87b07fbf94c200067fcf57/416x416.jpg?background=000000&cropX1=1002&cropX2=4157&cropY1=163&cropY2=3318'}",True,Alexey Mordashov,45.0,Russia,Moscow,steel,['Metals & Mining'],Russia,1338913988625,1338914053417,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7385,29,True,8600.0,86.86868686868686,True,U,M,-134596800000.0,195.0,Mordashov,Alexey,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwstMa,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5e87b07fbf94c200067fcf57/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e87b07fbf94c200067fcf57/416x416.jpg?background=000000&cropX1=1002&cropX2=4157&cropY1=163&cropY2=3318,False,,,,,,,,,,,,,,,,,
