,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,shortUri,listShortUri,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,galleryShortUri,numberOfSiblings,numberOfSiblingsEst,premiumProfile,valueCreated,clients,investments,notableDeal,bios,abouts,parentListUri,portraitImage,landscapeImage
10,Billionaires,2016,3,liliane-bettencourt,"The grand dame of L'Oréal, Liliane Bettencourt and her children own 33% of the cosmetics empire that her father, Eugene Schueller, founded in 1907. In 2011, a court placed Bettencourt under the guardianship of her daughter, Françoise Bettencourt-Meyers, and her grandsons after finding her unfit to manage her affairs. The elderly widow, who suffers from dementia, was replaced on the company's board by her grandson Jean-Victor Meyers in 2012. In May 2015, a French court found eight people, including a celebrity photographer and several former wealth managers, guilty of taking advantage of Bettencourt's mental state to swindle her out of millions of euros. The photographer, François-Marie Banier, was sentenced to three years in prison and ordered to pay Bettencourt $172 million ( 158 million euros) in damages. The court will hear his appeal in May 2016.  A minister and campaign treasurer for former French president Nicolas Sarkozy was cleared of charges that he exploited Bettencourt for campaign donations. Bettencourt remains the richest woman in Europe.",11,billionaires,36100.0,Fashion & Retail,0,1.0,"{'name': 'Liliane Bettencourt & family', 'uri': 'liliane-bettencourt', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58a1bdd131358e1a35ab3fc5/416x416.jpg?background=000000&cropX1=66&cropX2=713&cropY1=93&cropY2=741'}",True,Liliane Bettencourt & family,93.0,,,,L'Oreal,['Fashion & Retail'],France,,1518125014399,25,0.0,0.0,0.0,faris/5/2016/4570,11,True,-4000.0,-9.975062344139644,False,D,F,-1489431600000.0,123.0,Bettencourt,Liliane,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,10.0,http://specials-images.forbesimg.com/imageserve/58a1bdd131358e1a35ab3fc5/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/58a1bdd131358e1a35ab3fc5/416x416.jpg?background=000000&cropX1=66&cropX2=713&cropY1=93&cropY2=741,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
11,Billionaires,2016,3,larry-page,"Larry Page is now CEO of Alphabet, a new publicly traded parent company that includes Google, the Google X lab, and businesses such as Calico, Nest and Fiber. In August 2015, he handed over his Google CEO post to the search giant's product czar, Sundar Pichai. Alphabet stock hit an all-time high in December 2015, and it surpassed Apple as the world's most valuable company after posting strong quarterly earnings in February 2016. Page cofounded Google in 1998 with fellow Stanford Ph.D. student Sergey Brin and was its first CEO until 2001. After serving as president of products, he took the helm again in 2011. A clean energy advocate, Page's network of houses in Palo Alto uses fuel cells, geothermal energy and rainwater capture.",12,billionaires,35200.0,Technology,0,9.0,"{'name': 'Larry Page', 'uri': 'larry-page', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/416x416.jpg?background=000000&cropX1=227&cropX2=2022&cropY1=22&cropY2=1817'}",True,Larry Page,42.0,United States,California,Palo Alto,Google,['Technology'],United States,Google,1475545685682,74,0.0,0.0,0.0,faris/5/2016/7441,12,True,5500.0,18.518518518518505,True,U,M,101970000000.0,225.0,Page,Larry,The World's Billionaires,Entrepreneur,"{'name': 'Google', 'uri': 'companies/google', 'title': 'CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'revenue': 50200.0, 'revenueYear': 2012}",http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,8.0,19.0,http://specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/280x425.jpg?fit=scale&background=000000,West,"San Jose, CA",//specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/416x416.jpg?background=000000&cropX1=227&cropX2=2022&cropY1=22&cropY2=1817,False,"['rank', 'finalWorth', 'personName', 'bio']",,,,,,,,,,,,,,
12,Billionaires,2016,3,sergey-brin,"Sergey Brin is now president of Alphabet, the new parent company he and Google cofounder Larry Page announced in August 2015. Their aim: ""Getting more ambitious things done."" Google-of which YouTube will remain a part-is one of the multiple companies that exist under the Alphabet umbrella. The others include Calico, which is focused on longevity; Nest, a smart-home-thermostat firm; Google Ventures; and Google X, the experimental lab Brin had been running. The creation of Alphabet is an attempt to create a formal corporate structure for some of the ambitious projects the two men have been tackling within Google. The Google X group, for example, produced the computer-on-your-lenses Google Glass (for which development appears to be stalled), as well as self-driving cars (it introduced prototypes last year). Alphabet stock hit an all-time high in December 2015, and it surpassed Apple as the world's most valuable company after posting strong quarterly earnings in February 2016. In May 2015, Brin quietly finalized his divorce with Anne Wojcicki, CEO of genetic-testing firm 23andMe, nearly 2 years after his affair with a young Google employee made headlines.",13,billionaires,34400.0,Technology,0,10.0,"{'name': 'Sergey Brin', 'uri': 'sergey-brin', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582'}",True,Sergey Brin,42.0,United States,California,Los Altos,Google,['Technology'],United States,Google,1475545686920,93,0.0,0.0,0.0,faris/5/2016/7442,13,True,5200.0,17.808219178082197,True,U,M,114753600000.0,225.0,Brin,Sergey,The World's Billionaires,"Cofounder, Director Of Special Projects","{'name': 'Google', 'uri': 'companies/google', 'title': 'Cofounder, Director Of Special Projects', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'revenue': 50200.0, 'revenueYear': 2012}",http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,9.0,20.0,http://specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/280x425.jpg?fit=scale&background=000000,West,"San Jose, CA",//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582,False,"['rank', 'finalWorth', 'personName', 'bio']",,,,,,,,,,,,,,
13,Billionaires,2016,3,bernard-arnault,"Considered one of the world's ultimate taste-makers, Bernard Arnault oversees an empire of 70 brands including Dom Perignon, Bulgari, Louis Vuitton, Sephora and Tag Heuer, as well as 3,700 retail stores, all under the umbrella of $34 billion (sales) luxury goods powerhouse LVMH, where he has been CEO since 1989. ""My job is to create desire through innovation, quality and craftsmanship,"" he said. The bulk of his fortune is tied up in Christian Dior stock, through which Arnault holds a controlling interest in LVMH. He also has billions of dollars in LVMH directly, in supermarket chain Carrefour and in Hermes. He got his start in luxury in 1984 when he paid $15 million to buy a business that included Christian Dior (his family owned a successful construction company at the time).  An art patron and collector, he is the visionary behind the $135 million Frank Gehry-designed Foundation Louis Vuitton museum in Paris' Bois de Boulogne, that opened in October 2014. The museum, which displays selections from LVMH's vast trove of contemporary art and his own personal art holdings, in addition to other exhibitions, attracted 1.2 million visitors in its first year.  He is married to Helene Mercier, a concert pianist.",14,billionaires,34000.0,Fashion & Retail,0,2.0,"{'name': 'Bernard Arnault & family', 'uri': 'bernard-arnault', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5dc05518ca425400079c659f/416x416.jpg?background=000000&cropX1=0&cropX2=4000&cropY1=1209&cropY2=5212'}",True,Bernard Arnault & family,66.0,France,,Paris,LVMH,['Fashion & Retail'],France,LVMH Moet Hennessy Louis Vuitton,1518124990826,72,0.0,0.0,0.0,faris/5/2016/4800,14,True,-3200.0,-8.602150537634415,False,D,M,-657226800000.0,123.0,Arnault,Bernard,The World's Billionaires,Chairman and CEO,"{'name': 'LVMH Moet Hennessy Louis Vuitton', 'title': 'Chairman and CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'revenue': 38200.0, 'revenueYear': 2012}",http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,13.0,http://specials-images.forbesimg.com/imageserve/5dc05518ca425400079c659f/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5dc05518ca425400079c659f/416x416.jpg?background=000000&cropX1=0&cropX2=4000&cropY1=1209&cropY2=5212,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
14,Billionaires,2016,3,jim-walton,"Jim Walton is the youngest of Wal-Mart founder Sam Walton's four children. He sits on the board of the $486 billion (sales) retailer, which has more than 11,000 stores worldwide. His brother, Rob Walton, stepped down as chairman of the company in June 2015 after 23 years on the job. The heirs of Sam Walton together own more than half of Wal-Mart's stock through two entities: Walton Enterprises and Walton Family Holdings Trust. In February 2015, the retailer announced a $2.7 billion plan to raise the wages paid to its workers, first to a minimum of $9 an hour in 2015 and to $10 an hour in 2016. Some labor advocates had called for a jump to $15 an hour. Outside of Wal-Mart, Jim Walton is chairman and CEO of the family-founded Arvest Bank, which has branches in Arkansas, Kansas, Oklahoma and Missouri and assets of nearly $16 billion.",15,billionaires,33600.0,Fashion & Retail,0,11.0,"{'name': 'Jim Walton', 'uri': 'jim-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/416x416.jpg?background=000000&cropX1=49&cropX2=934&cropY1=65&cropY2=951'}",True,Jim Walton,67.0,United States,Arkansas,Bentonville,Wal-Mart,['Fashion & Retail'],United States,"Arvest Bank Group, Inc.",1491251130716,42,0.0,0.0,0.0,faris/5/2016/5720,15,True,-7000.0,-17.241379310344826,False,D,M,-680644800000.0,225.0,Walton,Jim,The World's Billionaires,Chairman and CEO,"{'name': 'Arvest Bank Group, Inc.', 'title': 'Chairman and CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,2.0,9.0,http://specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/280x425.jpg?fit=scale&background=000000,South,"Fayetteville, AR",//specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/416x416.jpg?background=000000&cropX1=49&cropX2=934&cropY1=65&cropY2=951,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
15,Billionaires,2016,3,alice-walton,"Alice Walton's fortune stems from her stake in mega-retailer Wal-Mart, which her father, Sam Walton, founded in 1962. Unlike her billionaire siblings Rob and Jim, Alice hasn't taken an active role in the company, instead focusing on collecting and curating art. Her work culminated in the opening of the Crystal Bridges Art Museum in her hometown of Bentonville, Arkansas in 2011. In 2013 she purchased a New Jersey home designed by Frank Lloyd Wright and had it moved to the museum, which features works from the likes of Andy Warhol, Norman Rockwell and Georgia O'Keeffe. Some of the pieces were donated from her personal collection, which is valued in the hundreds of millions of dollars. She has also dabbled in political spending; She has often supported Republicans, but in December 2015 donated $353,400 to a pro-Hillary super PAC. Together Alice, her two brothers and the family of their brother John, who died in a plane crash in 2005, own more than half of Wal-Mart.",16,billionaires,32300.0,Fashion & Retail,0,12.0,"{'name': 'Alice Walton', 'uri': 'alice-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/416x416.jpg?background=000000&cropX1=232&cropX2=998&cropY1=222&cropY2=988'}",True,Alice Walton,66.0,United States,Texas,Fort Worth,Wal-Mart,['Fashion & Retail'],United States,Crystal Bridges Museum of American Art,1491251137452,73,0.0,0.0,0.0,faris/5/2016/5722,16,True,-7100.0,-18.02030456852792,False,D,F,-638564400000.0,225.0,Walton,Alice,The World's Billionaires,Philanthropist,"{'name': 'Crystal Bridges Museum of American Art', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,1.0,11.0,http://specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/280x425.jpg?fit=scale&background=000000,South,"Dallas-Fort Worth-Arlington, TX",//specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/416x416.jpg?background=000000&cropX1=232&cropX2=998&cropY1=222&cropY2=988,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
16,Billionaires,2016,3,rob-walton,"The eldest son of Wal-Mart founder Sam Walton, Rob Walton spent nearly a quarter-century at the helm of the retailing giant before stepping down as Wal-Mart chairman in June 2015. He had held the position since his father's death in 1992. He remains on the board with his brother Jim. Rob's son-in-law, Gregory Penner, succeeded him as chairman. Rob and Jim's sister, Alice, and sister-in-law Christy have no role at Wal-Mart and generally maintain low profiles. Christy married Sam's second son, John, who died in a plane crash in 2005. Together the three siblings and Christy's family own more than half of Wal-Mart, which Sam founded in 1962 in Rogers, Ark. with brother Bud. The duo quickly charmed Americans with their bargain prices and down-home attitude, including the moment in 1984 when Sam made good on a bet with his employees and danced the hula on Wall Street after Wal-Mart achieved strong financial results.",17,billionaires,31900.0,Fashion & Retail,0,13.0,"{'name': 'S. Robson Walton', 'uri': 'rob-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/416x416.jpg?background=000000&cropX1=244&cropX2=1841&cropY1=60&cropY2=1658'}",True,S. Robson Walton,71.0,United States,Arkansas,Bentonville,Wal-Mart,['Fashion & Retail'],United States,Wal-Mart Stores,1491251130281,45,0.0,0.0,0.0,faris/5/2016/5716,17,True,-7200.0,-18.414322250639387,False,D,M,-794606400000.0,225.0,Walton,S. Robson,The World's Billionaires,Chairman,"{'name': 'Wal-Mart Stores', 'uri': 'companies/wal-mart-stores', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,4.0,12.0,http://specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/280x425.jpg?fit=scale&background=000000,South,"Fayetteville, AR",//specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/416x416.jpg?background=000000&cropX1=244&cropX2=1841&cropY1=60&cropY2=1658,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
17,Billionaires,2016,3,wang-jianlin,"Wang Jianlin is China's richest man. He is taking steps to build out his Dalian Wanda entertainment and real estate empire. In an October 2016 visit to Los Angeles, Wang announced that he would offer a 40% production rebate for movies and TV shows that shoot at his new megastudio in Qingdao. This follows Wang's January 2016 purchase of L.A. production firm Legendary Entertainment and his 2012 acquisition of U.S. movie house chain AMC Theatres. In December 2016, Wang issued a warning to President-elect Trump that thousands of U.S. jobs -- at places like AMC Theatres -- would be at risk if Trump prevents further purchases of U.S. companies. Wang, who spent his youth in the military, made his initial fortune in real estate. His Dalian Wanda Commercial Property is the country's largest commercial real estate developer; it delisted from the Hong Kong exchange in September and may relist on a mainland exchange. In May he launched theme park Wanda City in Nanchang, and has plans for 15 theme parks in China and 5 overseas. In September, Wanda broke ground on a $900 million, 95-story structure in Chicago that will be the city's third-tallest building.",18,billionaires,28700.0,Real Estate,0,1.0,"{'name': 'Wang Jianlin', 'uri': 'wang-jianlin', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6067c6e88455ddb327d4c89c/416x416.jpg?background=000000&cropX1=194&cropX2=1598&cropY1=124&cropY2=1529'}",True,Wang Jianlin,61.0,China,,Beijing,real estate,['Real Estate'],China,Dalian Wanda Group,1491346845698,90,0.0,0.0,0.0,faris/5/2016/250,18,True,4500.0,18.595041322314046,True,U,M,-481316400000.0,99.0,Wang,Jianlin,The World's Billionaires,Chairman,"{'name': 'Dalian Wanda Group', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,29.0,http://specials-images.forbesimg.com/imageserve/6067c6e88455ddb327d4c89c/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6067c6e88455ddb327d4c89c/416x416.jpg?background=000000&cropX1=194&cropX2=1598&cropY1=124&cropY2=1529,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
18,Billionaires,2016,3,jorge-paulo-lemann,"Jorge Paulo Lemann is Brazil's richest man thanks to his stake in Anheuser-Busch InBev, the world's largest brewer, which he owns together with fellow billionaires and longtime partners Carlos Sicupira and Marcel Herrmann Telles. In 2015 the brewer, already the biggest beer company in the world, completed an agreement to buy SABMiller for $106 billion. The trio also own stakes in Restaurant Brands International, which owns Burger King and Tim Hortons and is listed both the New York and Toronto stock exchanges.  In 2013 Lemann's private equity firm 3G Capital bought H.J. Heinz & Company for $23 billion together with Warren Buffett's Berkshire Hathaway. In 2015 H.J. Heinz merged with Kraft, creating KraftHeinz, the fifth largest food and beverage company in the world. In 2010, 3G bought Burger King in a leveraged buyout. Lemann is a former Brazilian tennis champion who played at Wimbledon. He has lived in Switzerland since 1999, after an attempted kidnapping of his children.",19,billionaires,27800.0,Food and Beverage,0,1.0,"{'name': 'Jorge Paulo Lemann', 'uri': 'jorge-paulo-lemann', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5c6cc0bfa7ea437e33f375c1/416x416.jpg?background=000000&cropX1=1589&cropX2=3189&cropY1=0&cropY2=1599'}",True,Jorge Paulo Lemann,76.0,Switzerland,,zurich,beer,['Food and Beverage'],Brazil,,1491251139770,49,0.0,0.0,0.0,faris/5/2016/4321,19,True,2800.0,11.200000000000017,True,U,M,-957816000000.0,140.0,Lemann,Jorge Paulo,The World's Billionaires,"Investor, Philanthropist",,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,26.0,http://specials-images.forbesimg.com/imageserve/5c6cc0bfa7ea437e33f375c1/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/5c6cc0bfa7ea437e33f375c1/416x416.jpg?background=000000&cropX1=1589&cropX2=3189&cropY1=0&cropY2=1599,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
19,Billionaires,2016,3,li-ka-shing,"Hong Kong's richest person Li Ka-shing is one of the most influential tycoons in Asia with interests in everything from ports, utilities and telecom to real estate and retail. His companies employ 290,000 people in more than 50 nations. In recent years he's been shifting much of his focus to Europe, where he invested more than $28 billion over five years. More recently he invested in Postal Savings Bank of China and also announced a more than $5 billion deal for Australian electricity and pipeline company Duet. His rags-to-riches story is legendary: Li and his family fled China during the Sino-Japanese war. Not long after their arrival Li's father, who had been a primary school principal in China, died from tuberculosis. At age 12 he quit school and started as an apprentice in a watch-strap factory. By 14 he was working full-time in a plastics trading company. He eventually quit to start his own business making plastic toys and everyday items, and later plastic flowers.",20,billionaires,27100.0,Diversified,0,1.0,"{'name': 'Li Ka-shing', 'uri': 'li-ka-shing', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/60351d9a688e1407617b2595/416x416.jpg?background=000000&cropX1=1341&cropX2=2035&cropY1=411&cropY2=1105'}",True,Li Ka-shing,87.0,Hong Kong,,Hong Kong,diversified,['Diversified'],Hong Kong,CK Hutchison Holdings,1491346835749,77,0.0,0.0,0.0,faris/5/2016/4812,20,True,-6200.0,-18.618618618618626,True,D,M,-1311278400000.0,227.0,Li,Ka-shing,The World's Billionaires,Chairman,"{'name': 'CK Hutchison Holdings', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,17.0,http://specials-images.forbesimg.com/imageserve/60351d9a688e1407617b2595/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/60351d9a688e1407617b2595/416x416.jpg?background=000000&cropX1=1341&cropX2=2035&cropY1=411&cropY2=1105,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
