,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,bios,abouts,premiumProfile,philanthropyScore,totalCharitableDonation,charitableDonationPercentage,impactInvestor,numberOfSiblings,numberOfSiblingsEst,qas,portraitImage,landscapeImage,investments,notableDeal,valueCreated,parentListUri,embargo
10,Billionaires,2019,3,charles-koch,,11,billionaires,50500.0,Diversified,0,8.0,"{'name': 'Charles Koch', 'uri': 'charles-koch', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/615c94bd2aac2936a52682d1/416x416.jpg?background=000000&cropX1=286&cropX2=848&cropY1=110&cropY2=672'}",True,Charles Koch,83.0,United States,Kansas,Wichita,Koch Industries,['Diversified'],United States,Koch Industries,1561542434645,30,0.0,0.0,0.0,faris/5/2019/5209,11,True,-9500.0,-15.833333333333329,False,D,M,-1078272000000.0,225.0,Koch,Charles,The World's Billionaires,CEO,"{'name': 'Koch Industries', 'uri': 'companies/koch-industries', 'title': 'CEO', 'government': False, 'revenue': 115000.0, 'revenueYear': 2011}",1551744000000,False,False,5.0,8.0,http://specials-images.forbesimg.com/imageserve/615c94bd2aac2936a52682d1/280x425.jpg?fit=scale&background=000000,Midwest,"Wichita, KS",https://specials-images.forbesimg.com/imageserve/615c94bd2aac2936a52682d1/416x416.jpg?background=000000&cropX1=286&cropX2=848&cropY1=110&cropY2=672,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Charles Koch has been chairman and CEO of Koch Industries, America's second largest private company by revenue, since 1967."", 'The diversified company has some $110 billion in revenues from businesses including pipelines, chemicals, Dixie cups, and Stainmaster carpet.', 'His father, Fred Koch, improved a method of refining heavy oil into gasoline in 1927 and started the family business in 1940.', ""The Kansas native owns a 42% stake in the firm, as does his brother, David; they bought their two other brothers' shares in 1983. "", ""His son Chase heads the company's venture capital arm, which has invested in hybrid cloud firm Mesosphere and 3D metal printing startup Desktop Metal.""]","['Three Koch brothers (Charles, David and Bill) went to MIT; the trio were in the Beta Theta Pi fraternity and David and Charles played on the same club rugby team.  \r\n', 'Koch has given away more than $1 billion to nonprofits, with a focus on criminal justice reform and education. ']",False,4.0,1070.0,2.0,,,,,,,,,,,
11,Billionaires,2019,3,david-koch,,11,billionaires,50500.0,Diversified,0,8.0,"{'name': 'David Koch', 'uri': 'david-koch', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d6341a7ea434b351b9c44/416x416.jpg?background=000000&cropX1=690&cropX2=1812&cropY1=182&cropY2=1305'}",True,David Koch,78.0,,,,Koch Industries,['Diversified'],United States,Koch Industries,1566566395886,28,0.0,0.0,0.0,faris/5/2019/5211,12,True,-9500.0,-15.833333333333329,False,D,M,-936144000000.0,225.0,Koch,David,The World's Billionaires,Director Emeritus,"{'name': 'Koch Industries', 'uri': 'companies/koch-industries', 'title': 'Director Emeritus', 'government': False, 'revenue': 115000.0, 'revenueYear': 2011, 'featuredExecutive': False}",1551744000000,False,False,5.0,8.0,http://specials-images.forbesimg.com/imageserve/5c7d6341a7ea434b351b9c44/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c7d6341a7ea434b351b9c44/416x416.jpg?background=000000&cropX1=690&cropX2=1812&cropY1=182&cropY2=1305,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['David Koch, who controlled Koch Industries, the second largest private U.S. firm, with his brother Charles, died in August 2019 at age 79.', 'Koch stepped down from his role as executive vice president in July 2018, citing health concerns; he was named director emeritus.', 'Koch Industries, which has revenues of $110 billion, refines crude oil, produces fertilizer and makes Dixie cups and Quilted Northern toilet paper.', ""The well-known philanthropist gave more than $1.3 billion away to such institutions as New York's Lincoln Center and Memorial-Sloan Kettering."", ""Koch ran as the Libertarian Party's vice presidential candidate in 1980 on a ticket with Ed Clark; they won 1% of the vote. ""]","[""A college basketball star, Koch held MIT's record for most points scored in a game for 46 years."", 'Koch survived a runway plane collision in 1991; he felt his way down the aisle and pried open a door to escape.']",False,4.0,,,,,,,,,,,,,
12,Billionaires,2019,3,mukesh-ambani,,13,billionaires,50000.0,Energy,0,1.0,"{'name': 'Mukesh Ambani', 'uri': 'mukesh-ambani', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089'}",True,Mukesh Ambani,61.0,India,,Mumbai,"petrochemicals, oil & gas",['Energy'],India,Reliance Industries,1570772665265,51,0.0,0.0,0.0,faris/5/2019/7409,13,True,9900.0,24.688279301745638,False,U,M,-400896000000.0,66.0,Ambani,Mukesh,The World's Billionaires,Founder and Chairman,"{'name': 'Reliance Industries', 'uri': 'companies/reliance-industries', 'title': 'Founder and Chairman', 'government': False, 'revenue': 70300.0, 'revenueYear': 2012}",1551826800000,False,False,,19.0,http://specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Mukesh Ambani chairs and runs $90 billion (revenue) oil and gas giant Reliance Industries, among India's most valuable companies."", 'Reliance was founded by his late father Dhirubhai Ambani, a yarn trader, in 1966 as a small textile manufacturer.', ""After his father's death in 2002, Ambani and his younger sibling Anil divvied up the family empire."", ""In 2016, Reliance sparked a price war in India's hyper-competitive telecom market with the launch of 4G phone service Jio."", 'Jio has signed on more than 300 million customers by offering free domestic voice calls, dirt-cheap data services and virtually free smartphones.']","['Reliance owns Network18, a licensee of Forbes Media.', ""Ambani's U.S.-educated daughter Isha's marriage to fellow billionaire Ajay Piramal's son in December 2018, drew 10,000 guests, including Hillary Clinton. ""]",False,,,,,,,,,,,,,,
13,Billionaires,2019,3,sergey-brin,,14,billionaires,49800.0,Technology,0,10.0,"{'name': 'Sergey Brin', 'uri': 'sergey-brin', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582'}",True,Sergey Brin,45.0,United States,California,Los Altos,Google,['Technology'],United States,Google,1575500511856,51,0.0,0.0,0.0,faris/5/2019/7442,14,True,2300.0,4.84210526315789,True,U,M,114739200000.0,225.0,Brin,Sergey,The World's Billionaires,President,"{'name': 'Google', 'uri': 'companies/alphabet', 'title': 'President', 'government': False, 'revenue': 50200.0, 'revenueYear': 2012}",1551826800000,False,False,9.0,13.0,http://specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/280x425.jpg?fit=scale&background=000000,West,"San Jose, CA",//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Sergey Brin works as president of tech giant Alphabet, the parent firm of Google.', 'He previously ran the secretive Google X division, which made the ill-fated Google glasses.', 'Brin cofounded search engine firm Google with Larry Page in 1998.', 'Brin and Page met at Stanford University while studying for advanced degrees in computer science.', 'Google went public in 2004 and changed its name to Alphabet in 2015. ']","[""The richest immigrant in America, Brin has been an outspoken critic of Trump's immigration ban. "", 'Brin moved to the U.S. from Russia when he was 6 years old in the wake of anti-Semitism against his family.']",False,4.0,,,,,,,,,,,,,
14,Billionaires,2019,3,francoise-bettencourt-meyers,,15,billionaires,49300.0,Fashion & Retail,0,,"{'name': 'Francoise Bettencourt Meyers & family', 'uri': 'francoise-bettencourt-meyers', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/605e26e3c65f7c2596bd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Francoise Bettencourt Meyers & family,65.0,France,,Paris,L'Oreal,['Fashion & Retail'],France,,1587679229437,84,,,,faris/5/2019/203905,15,False,,,False,U,F,-520041600000.0,,Bettencourt Meyers,Francoise,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/605e26e3c65f7c2596bd3e15/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/605e26e3c65f7c2596bd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Francoise Bettencourt Meyers is the richest woman in the world and the granddaughter of L'Oreal's founder."", ""Bettencourt Meyers and her family own 33% of L'Oreal stock, which recorded its best sales growth in more than a decade in 2018."", ""She has served on L'Oreal's board since 1997 and is chairwoman of the family holding company."", ""Together, L'Oreal and Bettencourt Meyers' family foundation are donating $226 million to repair Notre Dame cathedral following the April 2019 fire."", ""She became France's reigning L'Oreal Heiress in 2017 when her mother Liliane Bettencourt, then the world's richest woman, died at age 94."", ""Bettencourt Meyers serves as the president of her family's philanthropic foundation, which encourages French progress in the sciences and arts.""]","['Her inheritance was the subject of a sensational trial in France, in which a man was convicted of manipulating her ailing mother for her fortune.', 'She is also a writer and has authored a book on the Greek gods and another with commentary on the Bible.']",False,,,,,,,,,,,,,,
15,Billionaires,2019,3,jim-walton,,16,billionaires,44600.0,Fashion & Retail,0,11.0,"{'name': 'Jim Walton', 'uri': 'jim-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/416x416.jpg?background=000000&cropX1=49&cropX2=934&cropY1=65&cropY2=951'}",True,Jim Walton,70.0,United States,Arkansas,Bentonville,Walmart,['Fashion & Retail'],United States,"Arvest Bank Group, Inc.",1570041180355,38,0.0,0.0,0.0,faris/5/2019/5720,16,True,-1800.0,-3.879310344827587,False,D,M,-680644800000.0,225.0,Walton,Jim,The World's Billionaires,Chairman and CEO,"{'name': 'Arvest Bank Group, Inc.', 'title': 'Chairman and CEO', 'government': False}",1551762000000,False,False,2.0,14.0,http://specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/280x425.jpg?fit=scale&background=000000,South,"Fayetteville, AR",//specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/416x416.jpg?background=000000&cropX1=49&cropX2=934&cropY1=65&cropY2=951,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Jim Walton is the youngest son of Walmart founder Sam Walton.', ""He runs the family's Arvest Bank, which boasts assets of more than $16 billion."", ""He sat on Walmart's board for more than a decade before yielding the seat to his son, Steuart, in June 2016."", ""Collectively Jim and other heirs of Sam Walton own about half of Walmart's stock."", 'In January 2018, following the passage of the Congressional tax reform bill, Walmart announced that it would increase its minimum wage to $11 an hour.']","[""The Walton family's namesake foundation says it has distributed $6.2 billion in grants since its inception in 1987.""]",False,2.0,,,,,,,,,,,,,
16,Billionaires,2019,3,alice-walton,,17,billionaires,44400.0,Fashion & Retail,0,12.0,"{'name': 'Alice Walton', 'uri': 'alice-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/416x416.jpg?background=000000&cropX1=232&cropX2=998&cropY1=222&cropY2=988'}",True,Alice Walton,69.0,United States,Texas,Fort Worth,Walmart,['Fashion & Retail'],United States,Crystal Bridges Museum of American Art,1570041180555,40,0.0,0.0,0.0,faris/5/2019/5722,17,True,-1600.0,-3.4782608695652186,False,D,F,-638564400000.0,225.0,Walton,Alice,The World's Billionaires,Philanthropist,"{'name': 'Crystal Bridges Museum of American Art', 'title': 'Chairman', 'government': False}",1551762000000,False,False,1.0,16.0,http://specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/280x425.jpg?fit=scale&background=000000,South,"Dallas-Fort Worth-Arlington, TX",//specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/416x416.jpg?background=000000&cropX1=232&cropX2=998&cropY1=222&cropY2=988,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Alice Walton is the only daughter of Walmart founder Sam Walton.', 'She has focused on curating art, rather than working for Walmart like her siblings, Rob and Jim.', 'In 2011 she opened the Crystal Bridges Museum of American Art in her hometown, Bentonville, Arkansas.', 'Crystal Bridges features works from the likes of Andy Warhol, Norman Rockwell and Mark Rothko.', 'Her personal art collection is valued in the hundreds of millions of dollars.']","['Walton left a job in investment banking and began breeding cutting horses.', 'She sits on the board of the Walton Family Foundation, which disbursed $536 million in 2017, much of it to educational and environmental causes.']",False,3.0,,,,,,,,,,,,,
17,Billionaires,2019,3,rob-walton,,18,billionaires,44300.0,Fashion & Retail,0,13.0,"{'name': 'Rob Walton', 'uri': 'rob-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/416x416.jpg?background=000000&cropX1=244&cropX2=1841&cropY1=60&cropY2=1658'}",True,Rob Walton,74.0,United States,Arkansas,Bentonville,Walmart,['Fashion & Retail'],United States,Walmart,1570192326566,31,0.0,0.0,0.0,faris/5/2019/5716,18,True,-1900.0,-4.112554112554108,False,D,M,-794620800000.0,225.0,Walton,Rob,The World's Billionaires,Director,"{'name': 'Walmart', 'uri': 'companies/walmart', 'title': 'Director', 'government': False}",1551826800000,False,False,4.0,15.0,http://specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/280x425.jpg?fit=scale&background=000000,South,"Fayetteville, AR",//specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/416x416.jpg?background=000000&cropX1=244&cropX2=1841&cropY1=60&cropY2=1658,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Rob Walton is the eldest son of Walmart founder Sam Walton.', ""He ran the retailer for nearly 25 years; he first took over as chairman upon his father's death in 1992."", ""He retired as chairman in June 2015 and was replaced by his son-in-law, Greg Penner. He still sits on Walmart's board."", 'In January 2018, following the passage of the Congressional tax reform bill, Walmart announced that it would increase its minimum wage to $11 an hour.', ""He and other heirs of Sam Walton collectively own about half of Walmart's stock.""]","['He sits on the board of the Walton Family Foundation, which disbursed $536 million in 2017, much of it to educational and environmental causes.', ""The family foundation was set up by his parents, Sam and Helen Walton, on Walmart's 25th anniversary in 1987.""]",False,,,,,,,,,,,,,,
18,Billionaires,2019,3,steve-ballmer,,19,billionaires,41200.0,Technology,0,14.0,"{'name': 'Steve Ballmer', 'uri': 'steve-ballmer', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59d50c47a7ea436b47b36d66/416x416.jpg?background=000000&cropX1=553&cropX2=2940&cropY1=322&cropY2=2708'}",True,Steve Ballmer,62.0,United States,Washington,Hunts Point,Microsoft,['Technology'],United States,Los Angeles Clippers,1570192323178,34,0.0,0.0,0.0,faris/5/2019/5671,19,True,2800.0,7.291666666666671,True,U,M,-434678400000.0,225.0,Ballmer,Steve,The World's Billionaires,Owner,"{'name': 'Los Angeles Clippers', 'title': 'Owner', 'government': False}",1551826800000,False,False,6.0,22.0,http://specials-images.forbesimg.com/imageserve/59d50c47a7ea436b47b36d66/280x425.jpg?fit=scale&background=000000,West,"Seattle-Tacoma-Bellevue, WA",//specials-images.forbesimg.com/imageserve/59d50c47a7ea436b47b36d66/416x416.jpg?background=000000&cropX1=553&cropX2=2940&cropY1=322&cropY2=2708,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Steve Ballmer is the high-wattage former CEO of Microsoft, who led the company from 2000 to 2014.', ""He joined Microsoft in 1980 as employee No. 30 after dropping out of Stanford's MBA program."", 'Ballmer oversaw Microsoft at a difficult time-after the first dot.com crash and through efforts to catch Google in search and Apple in mobile phones.', ""The same year he retired from Microsoft he bought the NBA's Los Angeles Clippers for $2 billion."", 'He has ramped up his philanthropy since 2014, putting over $2 billion into a donor-advised fund, with a focus on lifting Americans out of poverty.']","['Ballmer and Microsoft cofounder Bill Gates were classmates at Harvard.', 'Ballmer created a website called USAFacts.org for people to look up and understand where the government is spending money.']",False,4.0,2000.0,4.0,True,,,,,,,,,,
19,Billionaires,2019,3,ma-huateng,,20,billionaires,38800.0,Technology,0,1.0,"{'name': 'Ma Huateng', 'uri': 'ma-huateng', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/605e23c0f0986f688fbd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Ma Huateng,47.0,China,,Shenzhen,internet media,['Technology'],China,Tencent Holdings,1573074620896,54,0.0,0.0,0.0,faris/5/2019/40,20,True,-6500.0,-14.34878587196468,True,D,M,57542400000.0,99.0,Ma,Huateng,The World's Billionaires,Chairman and CEO,"{'name': 'Tencent Holdings', 'uri': 'companies/tencent-holdings', 'title': 'Chairman and CEO', 'government': False}",1551826800000,False,False,,17.0,http://specials-images.forbesimg.com/imageserve/605e23c0f0986f688fbd3e15/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/605e23c0f0986f688fbd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Ma Huateng (also known as Pony Ma) chairs Chinese Internet giant Tencent Holdings, which ranks among the nation's largest businesses by market cap."", ""Tencent's popular social messaging app WeChat has more than 1 billion users."", 'The group listed its music-streaming subsidiary, Tencent Music, on the New York Stock Exchange in December 2018.', 'In contrast to his outgoing rival at Alibaba, Ma has a low-profile style that befits his engineering background.', 'Ma cofounded Tencent in 1998. ']","[""Tencent has minority stakes in electric car maker Tesla, music-streaming service Spotify, and Snapchat's parent company Snap Inc."", 'Tencent is one of the largest videogame publishers in the world. ']",False,,,,,,,,,,,,,,
20,Billionaires,2019,3,jack-ma,,21,billionaires,37300.0,Technology,0,2.0,"{'name': 'Jack Ma', 'uri': 'jack-ma', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/605e22fe6df966b3fcbd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Jack Ma,54.0,China,,Hangzhou,e-commerce,['Technology'],China,Alibaba Group,1573576502673,43,0.0,0.0,0.0,faris/5/2019/175,21,True,-1700.0,-4.358974358974351,True,D,M,-167529600000.0,99.0,Ma,Jack,The World's Billionaires,Founder and Executive Chairman,"{'name': 'Alibaba Group', 'title': 'Founder and Executive Chairman', 'government': False}",1551826800000,False,False,,20.0,http://specials-images.forbesimg.com/imageserve/605e22fe6df966b3fcbd3e15/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/605e22fe6df966b3fcbd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""A former English teacher, Jack Ma cofounded and chairs Alibaba Group, one of the world's largest e-commerce businesses."", ""In September 2019, Jack Ma stepped down as Alibaba's executive chairman; he is succeeded by CEO Daniel Zhang. "", ""Its 2014 IPO in New York set a record as the world's biggest public stock offering, raising $25 billion."", ""Ma's investments beyond Alibaba include stakes in Chinese entertainment industry firms Huayi Brothers and Beijing Enlight Media.""]","['Ma owns a vineyard in France.', 'Ma is a fan of martial arts and has sparred against Jet Li and others in a short promotional film.']",False,,,,,,,,,,,,,,
21,Billionaires,2019,3,hui-ka-yan,,22,billionaires,36200.0,Real Estate,0,3.0,"{'name': 'Hui Ka Yan', 'uri': 'hui-ka-yan', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e75457107adf00006dbbf79/416x416.jpg?background=000000&cropX1=124&cropX2=1788&cropY1=564&cropY2=2229'}",True,Hui Ka Yan,60.0,China,,Shenzhen,real estate,['Real Estate'],China,China Evergrande Group,1573074621106,34,0.0,0.0,0.0,faris/5/2019/19,22,True,5900.0,19.471947194719476,True,U,M,-355104000000.0,99.0,Hui,Ka Yan,The World's Billionaires,Chairman,"{'name': 'China Evergrande Group', 'uri': 'companies/china-evergrande-group', 'title': 'Chairman', 'government': False}",1551826800000,False,False,,24.0,http://specials-images.forbesimg.com/imageserve/5e75457107adf00006dbbf79/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e75457107adf00006dbbf79/416x416.jpg?background=000000&cropX1=124&cropX2=1788&cropY1=564&cropY2=2229,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Hui Ka Yan is chairman of Hong Kong-listed Evergrande Group, one of China's biggest real estate developers."", 'Evergrande, which Hui took public in 2009, has over 800 projects in more than 280 cities.  ', 'Hui worked as a technician in a steel factory for 10 years after graduating college in 1982.', 'Hui started Evergrande in Guangzhou in 1996 and began picking up low price properties in small markets. Its first project was Jinbi Garden.', ""Hui's son Xu Zhijian, who holds an MBA from prestigious Tsinghua University, is a vice president at Evergrande. ""]","[""Evergrande owns the majority of Guangzhou Evergrande, one of China's most winning soccer teams.""]",False,,,,,,,,,,,,,,
22,Billionaires,2019,3,beate-heister-karl-albrecht-jr,,23,billionaires,36100.0,Fashion & Retail,0,,"{'name': 'Beate Heister & Karl Albrecht Jr.', 'uri': 'beate-heister-karl-albrecht-jr', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Beate Heister & Karl Albrecht Jr.,,Germany,,,supermarkets,['Fashion & Retail'],Germany,,1587679233787,60,,,,faris/5/2019/196408,23,False,,,False,U,,,,Albrecht Jr.,Beate Heister & Karl,The World's Billionaires,,,1551826800000,False,False,,,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Heirs to the Aldi retail fortune, Beate Heister and Karl Albrecht Jr. are the children of Karl Albrecht Sr., who died in July 2014 at age 94. ', ""After World War II, Karl Sr. and his brother, Theo Sr., who died in 2010 at age 88, took over their family's corner grocery store in Essen, Germany."", 'Propagating the discount revolution in German retailing, they built their Aldi supermarket chain based on a low-price strategy similar to Wal-Mart.', 'In 1961, the brothers split ownership: Karl Sr. took the stores in southern Germany, plus rights to the Aldi brand in the U.K., Australia and the U.S.', ""Theo Sr. got the stores in northern Germany and the rest of Europe. In 1971, he bought U.S. grocery chain Trader Joe's.""]","['Beate Heister has never worked at Aldi Sued (South), but her son Peter Max Heister heads the advisory board. Son Christian also serves on the board.', 'Karl Jr., who has no children, worked different positions at the company but withdrew from his duties after a cancer diagnosis.']",False,,,,,,,,,,,,,,
23,Billionaires,2019,3,sheldon-adelson,,24,billionaires,35100.0,Gambling & Casinos,0,15.0,"{'name': 'Sheldon Adelson', 'uri': 'sheldon-adelson', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8bd5c218444200084e8854/416x416.jpg?background=000000&cropX1=692&cropX2=4407&cropY1=0&cropY2=3712'}",True,Sheldon Adelson,85.0,United States,Nevada,Las Vegas,casinos,['Gambling & Casinos'],United States,Las Vegas Sands,1561542434047,23,0.0,0.0,0.0,faris/5/2019/5050,24,True,-3400.0,-8.831168831168839,True,D,M,-1149033600000.0,225.0,Adelson,Sheldon,The World's Billionaires,Chairman and CEO,"{'name': 'Las Vegas Sands', 'uri': 'companies/las-vegas-sands', 'title': 'Chairman and CEO', 'government': False}",1551744000000,False,False,10.0,21.0,http://specials-images.forbesimg.com/imageserve/5d8bd5c218444200084e8854/280x425.jpg?fit=scale&background=000000,West,"Las Vegas, NV",//specials-images.forbesimg.com/imageserve/5d8bd5c218444200084e8854/416x416.jpg?background=000000&cropX1=692&cropX2=4407&cropY1=0&cropY2=3712,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Sheldon Adelson is the CEO and chairman of casino company Las Vegas Sands.', 'Today he owns more than half of the $14 billion (sales) gambling empire.', ""Adelson is currently being treated for cancer (non-Hodgkin lymphoma), but he's still able to fulfill his executive duties. "", ""He didn't get into the casino business until age 55, when he bought the Sands Hotel & Casino on the Las Vegas strip for $128 million."", 'Adelson is a big donor to Jewish organizations and has given $410 million to Birthright, which funds trips to Israel for young Jewish adults.', 'A big President Trump supporter, Adelson and his wife donated $123 million to Republican campaigns and political action committees in 2018. ', 'The son of immigrants from Lithuania and Wales, Adelson grew up sleeping on the floor of a Boston tenement.']","['At age 12, Adelson borrowed $200 from his uncle to buy the rights to sell newspapers on a busy Boston street corner.', 'Adelson made his first fortune organizing a computer trade show, Comdex, which he sold to Softbank in 1995 for some $862 million.']",False,4.0,1100.0,3.0,,,,,,,,,,,
