,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,selfMade,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,category,change,changePercent,csfDisplayFields,suppressOnProfiles,organization,title,employment
287,Billionaires,2001,7,william-cook,"Northwestern graduate started medical instruments firm 1963, manufactures cardiovascular catheters, syringes, stents, pacemakers. Also runs Cook Group (airport services), plays in brass and percussion band.",452,billionaires,1100.0,0.0,227.0,"{'name': 'William Cook', 'uri': 'william-cook', 'imageExists': True}",True,William Cook,69.0,,,,,['Health care'],United States,1337117053921,1337117098813,0.0,0.0,0.0,0.0,0,faris/5/2001/5554,482,True,False,M,-1209758400000.0,225.0,Cook,William,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/Sk8j8L,http://onforb.es/1IR71XC,993960000000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Billionaires,2001,7,jean-coutu,"Started in 1969 with one drugstore in Montreal; the Jean Coutu Group now owns and operates nearly 500 outlets in eastern Canada and New England. Tight-fisted with suppliers but gives generously to developing countries, battered women and the homeless.",452,billionaires,1100.0,,,"{'name': 'Jean Coutu', 'uri': 'jean-coutu', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7badf34bbe6f2652f4f383/416x416.jpg?background=000000&cropX1=3&cropX2=1249&cropY1=420&cropY2=1666'}",True,Jean Coutu,74.0,Canada,,Quebec,,['Retail'],Canada,1309542386718,1309542403100,,,,,0,faris/5/2001/7105,483,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwv3BW,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5a7badf34bbe6f2652f4f383/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a7badf34bbe6f2652f4f383/416x416.jpg?background=000000&cropX1=3&cropX2=1249&cropY1=420&cropY2=1666,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
289,Billionaires,2001,7,victor-fung,"With brother and fellow billionaire William Fung, jointly runs private-label merchandiser Li &#38; Fung. As chairman, Victor led revenues up 53% to $3.2 billion and profits up 51% to $111 million last year. He hopes to generate additional revenues of $300 million from new customer Walt Disney and $750 million from its $2.2 billion acquisition of rival Colby Group. In January the brothers took public Convenience Retail Asia, operator of 125 Circle K markets in Hong Kong.",452,billionaires,1100.0,,,"{'name': 'Victor Fung', 'uri': 'victor-fung', 'squareImage': '//specials-images.forbesimg.com/imageserve/55fb1c87e4b0ffa7afe4b5ef/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=282&cropY2=1026'}",True,Victor Fung,56.0,Hong Kong,,hong kong,,,Hong Kong,1309540134368,1309540155979,,,,,0,faris/5/2001/7115,488,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwvSdT,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/55fb1c87e4b0ffa7afe4b5ef/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/55fb1c87e4b0ffa7afe4b5ef/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=282&cropY2=1026,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
290,Billionaires,2001,7,william-fung,"While brother and fellow billionaire Victor is chairman, William is managing director of the $5.2 billion (market cap) private-label merchandise giant Li &#38; Fung. Willia is actively looking to put the company's extensive contacts on the Web, and hoping its lifung.com will woo small retailers and wholesalers.",452,billionaires,1100.0,,,"{'name': 'William Fung', 'uri': 'william-fung', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c705c7aa7ea431000433675/416x416.jpg?background=000000&cropX1=147&cropX2=776&cropY1=0&cropY2=629'}",True,William Fung,53.0,Hong Kong,,hong kong,,,Hong Kong,1309538944855,1309538967402,,,,,0,faris/5/2001/4403,489,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zww9xy,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5c705c7aa7ea431000433675/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c705c7aa7ea431000433675/416x416.jpg?background=000000&cropX1=147&cropX2=776&cropY1=0&cropY2=629,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
291,Billionaires,2001,7,christopher-goldsbury,"Married into Pace Foods family, bought out father-in-law in 1982. Divorced wife, sold Pace to Campbell Soup for $1.1 billion in cash. Conservative investor; shuns spotlight, but drew attention when he reportedly paid $20 million to tear down six houses for a better view from his Aspen, Colo. home.",452,billionaires,1100.0,0.0,227.0,"{'name': 'Christopher Goldsbury', 'uri': 'christopher-goldsbury', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a86c7ba4bbe6f2652f5bab3/416x416.jpg?background=000000&cropX1=1270&cropX2=3101&cropY1=106&cropY2=1936'}",True,Christopher Goldsbury,58.0,United States,Texas,San Antonio,,['Food and Beverage'],United States,1337117085265,1337117123819,0.0,0.0,0.0,0.0,0,faris/5/2001/4990,490,True,False,M,-852062400000.0,225.0,Goldsbury,Christopher,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOUZQt,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5a86c7ba4bbe6f2652f5bab3/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a86c7ba4bbe6f2652f5bab3/416x416.jpg?background=000000&cropX1=1270&cropX2=3101&cropY1=106&cropY2=1936,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Billionaires,2001,7,jonathan-harmsworth,"Born Jonathan Harmsworth, the fourth Viscount Rothermere took the reins of his family&#39s newspaper empire, Daily Mail and General Trust and the Viscount title with it after his father's death in 1998. Youngest chairman of a FTSE 100 company.",452,billionaires,1100.0,,,"{'name': 'Jonathan Harmsworth', 'uri': 'jonathan-harmsworth'}",True,Jonathan Harmsworth,33.0,n/a,,London,,,United Kingdom,1309542710043,1309542726821,,,,,0,faris/5/2001/7068,491,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUTbA,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/56cc6adbe4b062f6b59a5130/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
293,Billionaires,2001,7,sidney-kimmel,"Started in knitting mill at Jones Apparel, eventually bought company, now serves as chairman and chief executive. Firm's clothing lines include Jones New York, Todd Oldham and Evan Picone, plus licensing for three Ralph Lauren lines. Supports philanthropic causes like cancer research and the Holocaust Museum.",452,billionaires,1100.0,,,"{'name': 'Sidney Kimmel', 'uri': 'sidney-kimmel', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a908cca31358e79a28a1eb7/416x416.jpg?background=000000&cropX1=447&cropX2=2035&cropY1=57&cropY2=1646'}",True,Sidney Kimmel,72.0,United States,Pennsylvania,Philadelphia,,['Apparel'],United States,1309540341526,1309540361572,,,,,0,faris/5/2001/5310,493,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOV72C,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5a908cca31358e79a28a1eb7/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a908cca31358e79a28a1eb7/416x416.jpg?background=000000&cropX1=447&cropX2=2035&cropY1=57&cropY2=1646,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
294,Billionaires,2001,6,kagemasa-kozuki,"His videogame company, Konami, has a new hit product in the Yugio games and card series. Early this year his stock price was hit by investor skepticism over his purchase of a major chain of gyms. Kozuki's rationale: Konami aims to pioneer the field of ""exertainment"" by combining game technology with exercise equipment.",452,billionaires,1100.0,0.0,26.0,"{'name': 'Kagemasa Kozuki', 'uri': 'kagemasa-kozuki', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ea86de37129e8000668ce81/416x416.jpg?background=000000&cropX1=1&cropX2=300&cropY1=31&cropY2=330'}",True,Kagemasa Kozuki,60.0,Japan,,Tokyo,,['Technology'],Japan,1491346970730,1366152680441,0.0,,0.0,,0,faris/5/2001/4637,494,True,True,M,-919450800000.0,68.0,Kozuki,Kagemasa,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,993096000000,False,False,http://specials-images.forbesimg.com/imageserve/5ea86de37129e8000668ce81/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ea86de37129e8000668ce81/416x416.jpg?background=000000&cropX1=1&cropX2=300&cropY1=31&cropY2=330,False,,,,,,,,,,,,,,,,,,,,Technology,-100.0,-8.333333333333343,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,
295,Billionaires,2001,7,barry-lam,"His Quanta Computer manufactures neary one-seventh of all notebook computers sold worldwide. Look for that number to increase, since he plans to invest $1 billion to build the world's largest laptop factory in Shanghai. He's now expanding into mobile phones and intends to produce 1.6 million units this year. Despite a 50% drop in Quanta's stock price since last year, Lam is unfazed. ""Recession, I don't know why people say there's a recession, we've been working overtime.""",452,billionaires,1100.0,,,"{'name': 'Barry Lam', 'uri': 'barry-lam', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/56cc32c1e4b062f6b59a4fdd/416x416.jpg?background=000000&cropX1=81&cropX2=596&cropY1=118&cropY2=634'}",True,Barry Lam,52.0,Taiwan,,,,,Taiwan,1309540947903,1309540965333,,,,,0,faris/5/2001/1237,495,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTOkc,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/56cc32c1e4b062f6b59a4fdd/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/56cc32c1e4b062f6b59a4fdd/416x416.jpg?background=000000&cropX1=81&cropX2=596&cropY1=118&cropY2=634,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
296,Billionaires,2001,7,drayton-mclane-jr,"Sold wholesale grocery firm to Wal-Mart 1965 for stock, currently oversees McLane Group's grocery distribution, computer software, food manufacturing. Owner of Houston Astros.",452,billionaires,1100.0,,,"{'name': 'Drayton McLane', 'uri': 'drayton-mclane-jr', 'squareImage': '//specials-images.forbesimg.com/imageserve/5f0cda85b1919a00074244d6/416x416.jpg?background=000000&cropX1=166&cropX2=1359&cropY1=75&cropY2=1268'}",True,Drayton McLane,64.0,United States,Texas,Temple,,['Retail'],United States,1309539348430,1309539373250,,,,,0,faris/5/2001/5351,500,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUIwR,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5f0cda85b1919a00074244d6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5f0cda85b1919a00074244d6/416x416.jpg?background=000000&cropX1=166&cropX2=1359&cropY1=75&cropY2=1268,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
297,Billionaires,2001,7,david-murdock,The head of Dole and privately held Pacific Holdings has spent hundreds of millions buying up developer Castle &#38; Cooke and its jewel: The Hawaiian island of Lanai.,452,billionaires,1100.0,,,"{'name': 'David Murdock', 'uri': 'david-murdock', 'squareImage': '//specials-images.forbesimg.com/imageserve/59dd6e0031358e542c03936e/416x416.jpg?background=000000&cropX1=160&cropX2=2065&cropY1=0&cropY2=1905'}",True,David Murdock,78.0,United States,California,Bel Air,,['Finance'],United States,1309538863805,1309538894977,,,,,0,faris/5/2001/5744,501,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwuo3l,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/59dd6e0031358e542c03936e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/59dd6e0031358e542c03936e/416x416.jpg?background=000000&cropX1=160&cropX2=2065&cropY1=0&cropY2=1905,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
298,Billionaires,2001,7,quek-leng-chan,"Asia's leading corporate raider continues to build his stake in Singapore's Hotel Properties, increasing his stake from 15% to 19%. He is likely to get a nice windfall this summer with DBS Bank of Singapore's $1 billion acquisition of his Hong Kong-based Dao Heng Bank.",452,billionaires,1100.0,,,"{'name': 'Leng Chan Quek', 'uri': 'quek-leng-chan', 'squareImage': '//specials-images.forbesimg.com/imageserve/9bbc3bf3ec43d1372354224b2f0c3ae6/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787'}",True,Leng Chan Quek,60.0,Malaysia,,Kuala Lumpur,,,Malaysia,1309540255653,1309540282677,,,,,0,faris/5/2001/4925,505,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1w9lnww,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/9bbc3bf3ec43d1372354224b2f0c3ae6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/9bbc3bf3ec43d1372354224b2f0c3ae6/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
299,Billionaires,2001,7,patrick-ryan,"Founded Aon insurance firm, acquired smaller units, expanding globally. Currently serves as chairman, chief executive. Director at Sears, Tribune Co., has stake in Chicago Bears.",452,billionaires,1100.0,,,"{'name': 'Patrick Ryan', 'uri': 'patrick-ryan', 'squareImage': '//specials-images.forbesimg.com/imageserve/5f0cbe3a6e9cb50006ecd208/416x416.jpg?background=000000&cropX1=249&cropX2=1955&cropY1=26&cropY2=1730'}",True,Patrick Ryan,64.0,United States,Illinois,Winnetka,,['Insurance'],United States,1309541002560,1309541025070,,,,,0,faris/5/2001/5215,509,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUh5M,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5f0cbe3a6e9cb50006ecd208/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5f0cbe3a6e9cb50006ecd208/416x416.jpg?background=000000&cropX1=249&cropX2=1955&cropY1=26&cropY2=1730,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
300,Billionaires,2001,7,walter-scott-jr,"Took over father's construction firm in 1979, branched into telecommunications with MFS Communications, which sold to Worldcom for $15.4 billion in 1996. A director and significant stakeholder at Level 3, the tech slide has hurt him.",452,billionaires,1100.0,,,"{'name': 'Walter Scott', 'uri': 'walter-scott-jr', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4d53e5d4284d5bf7d91820/416x416.jpg?background=000000&cropX1=452&cropX2=1160&cropY1=50&cropY2=757'}",True,Walter Scott,70.0,United States,Nebraska,Omaha,,['Construction &#38; Engineering'],United States,1309539285896,1309539319627,,,,,0,faris/5/2001/5184,510,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwuo3c,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5f4d53e5d4284d5bf7d91820/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f4d53e5d4284d5bf7d91820/416x416.jpg?background=000000&cropX1=452&cropX2=1160&cropY1=50&cropY2=757,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
301,Billionaires,2001,7,pat-stryker,"Granddaughter of Stryker Corp. founder, maker of  specialty medical products. Colorado resident actively heads charitable Stryker Short Foundation she co-founded.",452,billionaires,1100.0,,,"{'name': 'Pat Stryker', 'uri': 'pat-stryker', 'squareImage': '//specials-images.forbesimg.com/imageserve/aba94df76c2e1ac2ae94fa21e2d7214e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=148&cropY2=892'}",True,Pat Stryker,0.0,United States,Colorado,Fort Collins,,['Health Care'],United States,1309540509955,1309540532033,,,,,0,faris/5/2001/7148,511,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUw0T,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/aba94df76c2e1ac2ae94fa21e2d7214e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/aba94df76c2e1ac2ae94fa21e2d7214e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=148&cropY2=892,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
302,Billionaires,2001,7,ronda-stryker,"Granddaughter of Stryker founder is a company director and personally owns 10% of company, while two siblings have another 20% of firm. Active in Kalamazoo arts and education.",452,billionaires,1100.0,,,"{'name': 'Ronda Stryker', 'uri': 'ronda-stryker', 'squareImage': '//specials-images.forbesimg.com/imageserve/55fa1ca9e4b0ffa7afe4ad5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825'}",True,Ronda Stryker,46.0,United States,Michigan,Portage,,['Health Care'],United States,1309539375636,1309539386650,,,,,0,faris/5/2001/6919,512,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwu5Wh,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/55fa1ca9e4b0ffa7afe4ad5a/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/55fa1ca9e4b0ffa7afe4ad5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
303,Billionaires,2001,7,albert-ueltschi,"He runs FlightSafety, the world's largest pilot-training firm, which he started in 1951. Ueltschi took the company public in 1968, and sold to Warren Buffett's Berkshire Hathaway in 1996.",452,billionaires,1100.0,,,"{'name': 'Albert Ueltschi', 'uri': 'albert-ueltschi'}",True,Albert Ueltschi,84.0,United States,Texas,Irvine,,,United States,1309538869268,1309538907541,,,,,0,faris/5/2001/5646,513,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/SkfmhV,http://onforb.es/1IR71XC,993960000000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
304,Billionaires,2001,7,charlotte-colket-weber,"Granddaughter of John T. Dorrance, who invented process for condensed soup and bought Campbell Soup from uncle in 1914. Grandchildren together still control nearly 50% of Campbell. Charlotte active donor, including $20 million to New York's Metropolitan Museum of Art.",452,billionaires,1100.0,,,"{'name': 'Charlotte Colket Weber', 'uri': 'charlotte-colket-weber', 'squareImage': '//specials-images.forbesimg.com/imageserve/4261ede6963e00c839342eb5e764441c/416x416.jpg?background=000000&cropX1=5&cropX2=669&cropY1=21&cropY2=685'}",True,Charlotte Colket Weber,58.0,United States,Florida,Ocala,,['Food'],United States,1309540419062,1309540477571,,,,,0,faris/5/2001/5314,514,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOVdHx,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/4261ede6963e00c839342eb5e764441c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/4261ede6963e00c839342eb5e764441c/416x416.jpg?background=000000&cropX1=5&cropX2=669&cropY1=21&cropY2=685,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
305,Billionaires,2001,7,peter-woo,Woo resigned from the family's Wheelock &#38; Co. and in 1997 made a failed bid to become Hong Kong's first chief executive. The family still owns 60% of the shipping and real estate company. Just last year Woo succeeded fellow billionaire Victor Fung as chairman of the Hong Kong Trade Development Council.,452,billionaires,1100.0,,,"{'name': 'Peter Woo & family', 'uri': 'peter-woo', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/620d2693995b45d70b8590b0/416x416.jpg?background=000000&cropX1=806&cropX2=1851&cropY1=642&cropY2=1687'}",True,Peter Woo & family,55.0,Hong Kong,,Hong Kong,,['Real Estate'],Hong Kong,1309540139859,1309540153889,,,,,0,faris/5/2001/4693,515,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTqSF,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/620d2693995b45d70b8590b0/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/620d2693995b45d70b8590b0/416x416.jpg?background=000000&cropX1=806&cropX2=1851&cropY1=642&cropY2=1687,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
306,Billionaires,2001,7,sheldon-adelson,"Lucky gamblers at Adelson's Venetian casino/resort in Las Vegas hurt first-quarter profits this year, but room rates set records. The son of a Boston cab driver made his fortune selling the Comdex Computer Dealer Expo in 1995, and by buying and demolishing the Sands Hotel to make room for Venetian. ""Steve Wynn tells people that I should be credited with teaching Las Vegas how to make money in hotels.""",490,billionaires,1000.0,,,"{'name': 'Sheldon Adelson', 'uri': 'sheldon-adelson', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8bd5c218444200084e8854/416x416.jpg?background=000000&cropX1=692&cropX2=4407&cropY1=0&cropY2=3712'}",True,Sheldon Adelson,67.0,United States,Nevada,Las Vegas,,,United States,1309538471465,1309538608862,,,,,0,faris/5/2001/5050,516,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsoYJ,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5d8bd5c218444200084e8854/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8bd5c218444200084e8854/416x416.jpg?background=000000&cropX1=692&cropX2=4407&cropY1=0&cropY2=3712,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
307,Billionaires,2001,7,thomas-bailey,"Performance for the Janus growth funds might have peaked in 1999, but Bailey's making more than just management fees in the post-Internet econonomy.  Parent company Stillwell Financial just paid him $610 million for half his stake in Janus.  That leaves Bailey with another 6% to sell in the future.",490,billionaires,1000.0,,,"{'name': 'Thomas Bailey', 'uri': 'thomas-bailey'}",True,Thomas Bailey,64.0,United States,Colorado,Aspen,,['Finance'],United States,1309542551253,1309542564794,,,,,0,faris/5/2001/6870,517,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOVjyS,http://onforb.es/1IR71XC,993960000000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
308,Billionaires,2001,7,charles-cadogan,"Earl Cadogan owns about 90 acres in the upscale Chelsea district of London. The properties have been with the Earl's family for almost 250 years. Thrice married, he is keen on horse racing and has been a strong supporter of leukemia research.",490,billionaires,1000.0,,,"{'name': 'Charles Cadogan & family', 'uri': 'charles-cadogan'}",True,Charles Cadogan & family,64.0,United Kingdom,,London,,['Real Estate'],United Kingdom,1309539546124,1309539560625,,,,,0,faris/5/2001/7060,518,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsVds,http://onforb.es/1IR71XC,993960000000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
309,Billionaires,2001,7,chey-tae-won,"Inherited a controlling interest in the SK Group, Korea's 4th largest industrial conglomerate, from his father, the group's founder. Group companies respectively control 37% and 52% of Korea's energy and mobile telecoms markets.",490,billionaires,1000.0,,,"{'name': 'Tae-Won Chey', 'uri': 'chey-tae-won', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d25f0544c687b00085c3ef0/416x416.jpg?background=000000&cropX1=651&cropX2=3409&cropY1=1106&cropY2=3866'}",True,Tae-Won Chey,41.0,South Korea,,Seoul,,,South Korea,1309541206757,1309541231690,,,,,0,faris/5/2001/4867,520,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOU16P,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/5d25f0544c687b00085c3ef0/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d25f0544c687b00085c3ef0/416x416.jpg?background=000000&cropX1=651&cropX2=3409&cropY1=1106&cropY2=3866,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
310,Billionaires,2001,7,belmiro-de-azevedo,"Son of a carpenter in northern Portugal owns majority of $5 billion (sales) conglomerate Sonae GSPS, involved in wood products, real estate investments, communications, shopping centers, a daily paper and a radio station. Net worth is down $500 million from a year ago: Shares have been affected by weakness in Portuguese retailing and by the group's Internet segment, Sonae.com, which is suffering.",490,billionaires,1000.0,,,"{'name': 'Belmiro de Azevedo', 'uri': 'belmiro-de-azevedo'}",True,Belmiro de Azevedo,63.0,Portugal,,Oporto,,,Portugal,1309542664866,1309542687157,,,,,0,faris/5/2001/4789,521,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwvtrY,http://onforb.es/1IR71XC,993960000000,False,False,http://specials-images.forbesimg.com/imageserve/3e72a9c7feaa7b5f9234224425fbb8a1/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
