,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,previousRank,csfDisplayFields,suppressOnProfiles,numberOfSiblings,numberOfSiblingsEst,residenceStateRegion,residenceMsa,selfMadeRank,investments,premiumProfile,portraitImage,landscapeImage,embargo,notableDeal,parentListUri
10,Billionaires,2014,3,liliane-bettencourt,"L'Oreal's grand dame Liliane Bettencourt is no longer the world's richest woman, though she grew wealthier this year thanks to the French cosmetics giant's stock price, up 9% since 2013. Bettencourt is no longer involved in running the company her father founded after a 2011 legal battle with daughter Françoise Bettencourt Meyers proved Liliane was unfit to manage her affairs. The elderly widow, who suffers from dementia, was replaced on the company's board by her 25-year-old grandson Jean-Victor Meyers in February 2012. The Bettencourt family is set to strengthen its hold on the L'Oreal empire in 2014 thanks to Swiss consumer goods giant Nestle's planned sale of its 8% stake. That will raise the family's holdings to 33%.",11,billionaires,34500.0,Fashion & Retail,0,1.0,"{'name': 'Liliane Bettencourt & family', 'uri': 'liliane-bettencourt', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58a1bdd131358e1a35ab3fc5/416x416.jpg?background=000000&cropX1=66&cropX2=713&cropY1=93&cropY2=741'}",True,Liliane Bettencourt & family,91.0,France,,Paris,L'Oreal,['Fashion & Retail'],France,,1491251130410,7,0.0,,0.0,,0.0,faris/5/2014/4570,11,True,4500.0,14.999999999999986,False,U,F,-1489431600000.0,123.0,Bettencourt,Liliane,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/58a1bdd131358e1a35ab3fc5/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58a1bdd131358e1a35ab3fc5/416x416.jpg?background=000000&cropX1=66&cropX2=713&cropY1=93&cropY2=741,False,9.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
11,Billionaires,2014,3,stefan-persson,"The chairman of fast fashion favorite Hennes & Mauritz (H&M) Stefan Persson saw his fortune get a boost this year thanks to a 25% surge in the company's stock price. Persson also snapped up more English countryside to add to his portfolio: Sweden's richest person now owns 8,700-acre Savernake Estate in Wiltshire, not too far from Linkenholt, the Hampshire village he bought in 2009. Real estate investments aside, almost all his fortune still comes from the family's 38% equity stake (70% voting rights) in H&M, founded by his father, Erling, in 1947. The cheap chic chain was the first major retailer to sign a safety agreement for workers after the Bangladesh factory disaster in 2013, as well as pledging a living wage. H&M didn't have any of its clothes made at the site of the building collapse. Overseeing the day-to-day business since 2009 is Persson's 38-year-old son Karl-Johan, CEO and owner of a chunk of shares himself. The elder Persson enjoys downhill skiing, tennis and golf.",12,billionaires,34400.0,Fashion & Retail,0,1.0,"{'name': 'Stefan Persson', 'uri': 'stefan-persson', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5c721cd64bbe6f51818ab844/416x416.jpg?background=000000&cropX1=1176&cropX2=2731&cropY1=522&cropY2=2076'}",True,Stefan Persson,66.0,Sweden,,Stockholm,H&M,['Fashion & Retail'],Sweden,H&#38;M,1491251153954,40,0.0,,0.0,,0.0,faris/5/2014/4263,12,True,6400.0,22.85714285714286,False,U,M,-701982000000.0,201.0,Persson,Stefan,The World's Billionaires,Chairman,"{'name': 'H&#38;M', 'uri': 'companies/hm', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5c721cd64bbe6f51818ab844/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5c721cd64bbe6f51818ab844/416x416.jpg?background=000000&cropX1=1176&cropX2=2731&cropY1=522&cropY2=2076,False,12.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
12,Billionaires,2014,3,alice-walton,"If Hillary Clinton decides to run for president in 2016, she'll have a formidable ally in Alice Walton, the billionaire philanthropist who has known the Clintons since their days in the Arkansas state house. Walton, daughter of Walmart founder Sam Walton, is reportedly among a number of billionaires who recently formed a political action committee to help raise funds for a potential Clinton run. Walton's passion remains art, not politics, though. Her Crystal Bridges Museum of American Art in Bentonville, Ark. includes works from icons like Andy Warhol, Norman Rockwell and Georgia O'Keeffe. Some pieces she donated from her personal collection (valued in the hundreds of millions of dollars). As the biggest philanthropist of the Walton family, Alice gave more than $2 million in 2012 to support charter school initiatives. She and her siblings have also donated about $2 billion to the Walton Family Foundation over the last five years.",13,billionaires,34300.0,Fashion and Retail,0,9.0,"{'name': 'Alice Walton', 'uri': 'alice-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/416x416.jpg?background=000000&cropX1=232&cropX2=998&cropY1=222&cropY2=988'}",True,Alice Walton,64.0,United States,Texas,Fort Worth,Wal-Mart,['Fashion and Retail'],United States,Crystal Bridges Museum of American Art,1394742735880,61,0.0,0.0,0.0,0.0,0.0,faris/5/2014/5722,13,True,8000.0,30.418250950570325,False,U,F,-638564400000.0,225.0,Walton,Alice,The World's Billionaires,Philanthropist,"{'name': 'Crystal Bridges Museum of American Art', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1zwsm32,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/416x416.jpg?background=000000&cropX1=232&cropX2=998&cropY1=222&cropY2=988,False,,,,,,,,,,,,,,,
13,Billionaires,2014,3,rob-walton,"Wal-Mart heir S. Robson Walton, chairman of the company and eldest son of visionary retailer Sam, has had a rocky year -- in the press, anyway. In late summer, employees organized protests against low wages in 15 cities across the U.S. And, responding to Wal-Mart's involvement in a bribery scandal in Mexico and a calamitous factory collapse in Bangladesh, a group of stock owners opposed Walton, who has been company chairman since 1992, and several other board members at the 2013 annual shareholders meeting. But financially, the world's largest retailer remains steady. Founded by Sam and his brother James in 1962 in Rodgers, Ark., Wal-Mart boasts sales of nearly $470 billion and employs nearly 2.2 million people in 11,000 stores worldwide. Rob received about $465 million in dividends in 2013. He also owns a $500 million stake in Hyatt Hotels through an investment vehicle. Before joining Wal-Mart, he was a partner with the law firm of Conner & Winters in Tulsa, Oklahoma. In 2012 he reportedly wrecked his Shelby Daytona Cobra Coupe -- one of only five made and worth at least $15 million -- when he drove it off a racing track.",14,billionaires,34200.0,Fashion and Retail,0,10.0,"{'name': 'S. Robson Walton', 'uri': 'rob-walton', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/416x416.jpg?background=000000&cropX1=244&cropX2=1841&cropY1=60&cropY2=1658'}",True,S. Robson Walton,70.0,United States,Arkansas,Bentonville,Wal-Mart,['Fashion and Retail'],United States,Wal-Mart Stores,1394742744239,36,0.0,0.0,0.0,0.0,0.0,faris/5/2014/5716,14,True,8100.0,31.034482758620697,False,U,M,-820526400000.0,225.0,Walton,S. Robson,The World's Billionaires,Chairman,"{'name': 'Wal-Mart Stores', 'uri': 'companies/wal-mart-stores', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1zwsorQ,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/416x416.jpg?background=000000&cropX1=244&cropX2=1841&cropY1=60&cropY2=1658,False,,,,,,,,,,,,,,,
14,Billionaires,2014,3,bernard-arnault,"The lord of luxe, Bernard Arnault, oversees a far reaching luxury empire with 60 brands including Dom Perignon, Bulgari, Louis Vuitton, Fendi and Sephora. His fortune was up $4.5 billion in the past year but he slips five spots in the Forbes Billionaire ranks as others gained even more. As CEO of LVMH since 1989, he is considered one of the world's ultimate taste-makers, a job he takes seriously. ""I see myself as an ambassador of French heritage and French culture,"" he once told Forbes. ""What we create is emblematic. It's linked to Versailles, to Marie Antoinette."" Though publicly traded, $40 billion (sales) LVMH has long been a family affair. Arnault got his start in luxury back in 1984 when he paid $15 million to buy a business that included Christian Dior (his family owned a successful construction company at the time). Today his two older children, Delphine and Antoine, are intimately involved in expanding his vision. In December 2013 he appointed Antoine chairman of luxury Italian knits company, Loro Piana, in which LVMH purchased an 80% stake for $2.6 billion in July 2013. Antoine also runs shoemaker Berluti, which he is expanding into ready-to-wear and other men's luxury categories.  Delphine meanwhile was tapped last year to become executive vice president at Louis Vuitton, LVMH's biggest and most profitable brand. The vast bulk of the fortune is tied up in Christian Dior stock, through which he holds the controlling interest in LVMH. He also has billions in LVMH directly and in supermarket chain Carrefour. Arnault is married to Helene Mercier, a concert pianist, with whom he has three younger children.",15,billionaires,33500.0,Fashion & Retail,0,2.0,"{'name': 'Bernard Arnault & family', 'uri': 'bernard-arnault', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5dc05518ca425400079c659f/416x416.jpg?background=000000&cropX1=0&cropX2=4000&cropY1=1209&cropY2=5212'}",True,Bernard Arnault & family,64.0,France,,Paris,LVMH,['Fashion & Retail'],France,LVMH Moet Hennessy Louis Vuitton,1491251132409,52,0.0,,0.0,,0.0,faris/5/2014/4800,15,True,4500.0,15.517241379310349,False,U,M,-657226800000.0,123.0,Arnault,Bernard,The World's Billionaires,Chairman and CEO,"{'name': 'LVMH Moet Hennessy Louis Vuitton', 'title': 'Chairman and CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'revenue': 38200.0, 'revenueYear': 2012}",http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5dc05518ca425400079c659f/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5dc05518ca425400079c659f/416x416.jpg?background=000000&cropX1=0&cropX2=4000&cropY1=1209&cropY2=5212,False,10.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
15,Billionaires,2014,3,michael-bloomberg,"Michael Bloomberg is no longer the richest mayor in the world, merely the 16th richest person in the world. He relinquished control of New York City in December, after 12 years of shaping everything in the Big Apple. With elected office behind him, Bloomberg has wasted little time announcing new philanthropic and political initiatives, including stepping up his anti-gun programs in the U.S., a plan to train business journalists across Africa and a $53 million effort to boost the declining fish supply in Brazil,Chile and the Philippines. Last year he also pledged $100 million to the Gates Foundation to help fellow billionaire Bill Gates eradicate polio. His lifetime philanthropic giving has reached $2.4 billion. Despite the giving, Bloomberg is richer than ever, with his fortune up $6 billion since last year, thanks to the performance of Bloomberg LP, the financial data firm he founded in 1982 after being fired from Salomon Brothers. He owns 88% of the company, which generated $8.3 billion in 2013 revenues. Bloomberg also owns at least 10 homes in Manhattan, Westchester County, Bermuda, Vail and the Hamptons.",16,billionaires,33000.0,Finance,0,11.0,"{'name': 'Michael Bloomberg', 'uri': 'michael-bloomberg', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c76b4104bbe6f24ad99c35d/416x416.jpg?background=000000&cropX1=165&cropX2=5613&cropY1=321&cropY2=5769'}",True,Michael Bloomberg,72.0,United States,New York,New York,Bloomberg LP,['Finance'],United States,United States,1394742735922,77,0.0,0.0,0.0,0.0,0.0,faris/5/2014/5640,16,True,6000.0,22.22222222222223,True,U,M,-879796800000.0,225.0,Bloomberg,Michael,The World's Billionaires,"Mayor, New York City","{'name': 'United States', 'title': 'Mayor, New York City', 'totalEarningEst': False, 'salaryEst': False, 'government': True}",http://onforb.es/1IR6Yer,http://onforb.es/1zwsnEd,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5c76b4104bbe6f24ad99c35d/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c76b4104bbe6f24ad99c35d/416x416.jpg?background=000000&cropX1=165&cropX2=5613&cropY1=321&cropY2=5769,False,,,,,,,,,,,,,,,
16,Billionaires,2014,3,larry-page,"CEO Larry Page is rearranging the furniture at Google. Over two weeks in January, he announced his company's $3.2 billion, all-cash acquisition of smart-thermostat-maker Nest as well as the $2.9 billion sale of its Motorola phone business to Lenovo. Shareholders seem happy. The search giant's stock continues to trade at record highs, up about 50% year-over-year as of mid-Feb. 2014. That's caused the net worth of co-founders Page and Sergey Brin to surge past $30 billion for the first time. In April, Google will undergo a stock split to introduce new Class C shares that will carry no voting power. That move will consolidate the voting power of executives including Page, who owns nearly 24 million Class B shares, which carry 10-to-one voting power. He's still suffering from a vocal-cord nerve issue that makes his voice raspy, though Googlers created a personal synthetic voice service that makes communication a bit easier. A clean energy advocate, Page's network of houses in Palo Alto use fuel cells, geothermal energy and rainwater capture.",17,billionaires,32300.0,Technology,0,12.0,"{'name': 'Larry Page', 'uri': 'larry-page', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/416x416.jpg?background=000000&cropX1=227&cropX2=2022&cropY1=22&cropY2=1817'}",True,Larry Page,40.0,United States,California,Palo Alto,Google,['Technology'],United States,Google,1394742735553,69,0.0,0.0,0.0,0.0,0.0,faris/5/2014/7441,17,True,9300.0,40.434782608695656,True,U,M,101970000000.0,225.0,Page,Larry,The World's Billionaires,Entrepreneur,"{'name': 'Google', 'uri': 'companies/google', 'title': 'CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'revenue': 50200.0, 'revenueYear': 2012}",http://onforb.es/1IR6Yer,http://onforb.es/1zwssI2,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/416x416.jpg?background=000000&cropX1=227&cropX2=2022&cropY1=22&cropY2=1817,False,,,,,,,,,,,,,,,
17,Billionaires,2014,3,jeff-bezos,"Jeff Bezos fortune rose $13 billion in 2013 as shares in his online retailer Amazon soared 55%. In October he bought the Washington Post for $250 million. The next month he sold 1 million shares of Amazon, less than 1% of the company, for about $260 million. In December he announced that Amazon could be delivering its packages by drones within five years. After graduating with a degree in electrical engineering and computer science from Princeton, Bezos headed off to Wall Street, where he saw that the internet was the fastest-growing industry on the planet. He quit his job, headed to Seattle and founded online bookstore Amazon in 1995. The company expanded beyond books and now sells anything to anyone.",18,billionaires,32000.0,Technology,0,13.0,"{'name': 'Jeff Bezos', 'uri': 'jeff-bezos', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5bb22ae84bbe6f67d2e82e05/416x416.jpg?background=000000&cropX1=627&cropX2=1639&cropY1=129&cropY2=1142'}",True,Jeff Bezos,50.0,United States,Washington,Seattle,Amazon.com,['Technology'],United States,Amazon.com,1394742744696,113,0.0,0.0,0.0,0.0,0.0,faris/5/2014/6713,18,True,6800.0,26.984126984126974,True,U,M,-188420400000.0,225.0,Bezos,Jeff,The World's Billionaires,CEO,"{'name': 'Amazon.com', 'uri': 'companies/amazon', 'title': 'CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'revenue': 61100.0, 'revenueYear': 2012}",http://onforb.es/1IR6Yer,http://onforb.es/1zwslME,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5bb22ae84bbe6f67d2e82e05/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5bb22ae84bbe6f67d2e82e05/416x416.jpg?background=000000&cropX1=627&cropX2=1639&cropY1=129&cropY2=1142,False,,,,,,,,,,,,,,,
18,Billionaires,2014,3,sergey-brin,"Sergey Brin's fortune passed the $30 billion mark for the first time recently as shares in the Mountain View, Calif.-based search giant's stock reached new heights. Shares are up nearly 50% year-over-year as of mid-Feb. 2014, leading to a more than $7 billion since last year's Forbes Billionaires list. Confining himself to a more background role, Brin lets Page run the show as CEO while he oversees the secretive Google X division, dedicated to breakthrough ""moonshots"" like driverless cars and Glass, the augmented-reality spectacles he wears everywhere. In April 2014, Google will undergo a stock split to introduce new Class C shares that will carry no voting power. That move will consolidate the voting power of executives including Brin, who owns more than 23 million Class B shares, which carry 10-to-one voting power. News broke in August that he and his wife of six years, Anne Wojcicki, separated and that Brin was involved with another Google employee. He and Wojcicki donated $53 million to the Michael J. Fox Foundation in February as part of the Brin-Wojcicki challenge to fight Parkinson's disease.",19,billionaires,31800.0,Technology,0,14.0,"{'name': 'Sergey Brin', 'uri': 'sergey-brin', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582'}",True,Sergey Brin,40.0,United States,California,Los Altos,Google,['Technology'],United States,Google,1394742744059,84,0.0,0.0,0.0,0.0,0.0,faris/5/2014/7442,19,True,9000.0,39.4736842105263,True,U,M,114753600000.0,225.0,Brin,Sergey,The World's Billionaires,"Cofounder, Director Of Special Projects","{'name': 'Google', 'uri': 'companies/google', 'title': 'Cofounder, Director Of Special Projects', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'revenue': 50200.0, 'revenueYear': 2012}",http://onforb.es/1IR6Yer,http://onforb.es/1zwspvR,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582,False,,,,,,,,,,,,,,,
19,Billionaires,2014,3,li-ka-shing,"One of the world's great empire builders Li Ka-shing oversees a far-reaching conglomerate with 270,000 employees in 52 countries. The richest person in Asia, he could be a lot wealthier if he so chose. The reason: Li is probably the only person on earth who invested in Facebook as a high-stakes hobby and made no money from it. Li bet on Facebook, a decision he says took him five minutes to make in December 2007, through his charitable Li Ka Shing Foundation. In fact, all of his tech bets, whether in Spotify, Siri, or more recently Bitcoin payment service provider, BitPay, benefit the foundation, not him. Still his stakes in Hutchinson Whampoa, Cheung Kong and Husky Energy, plus rich dividends of $1.7 billion in just the past two years, allow him to hold onto the top spot in his region. Born in Chaozhou in China's Guangdong Province, Li and his family had to flee to Hong Kong during the Sino-Japanese war. Not long after their arrival Li's father, who had been a primary school principal in China, died from tuberculosis. At age 12 he quit school and started as an apprentice in a watch-strap factory. By 14 he was working full-time in a plastics trading company to help support his family. In 1950 Li quit to start his own business making plastic toys and everyday items. He retooled his factory to focus on plastic flowers after learning about their popularity in Italy from trade journals, figuring they offered him better business prospects. He named his first company Cheung Kong, after the Yangtze River, whose power comes from a confluence of countless smaller streams.",20,billionaires,31000.0,Diversified,0,1.0,"{'name': 'Li Ka-shing', 'uri': 'li-ka-shing', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/60351d9a688e1407617b2595/416x416.jpg?background=000000&cropX1=1341&cropX2=2035&cropY1=411&cropY2=1105'}",True,Li Ka-shing,85.0,Hong Kong,,Hong Kong,diversified,['Diversified'],Hong Kong,CK Hutchison Holdings,1491346838574,68,0.0,,0.0,,0.0,faris/5/2014/4812,20,True,0.0,0.0,True,E,M,-1311278400000.0,227.0,Li,Ka-shing,The World's Billionaires,Chairman,"{'name': 'CK Hutchison Holdings', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/60351d9a688e1407617b2595/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/60351d9a688e1407617b2595/416x416.jpg?background=000000&cropX1=1341&cropX2=2035&cropY1=411&cropY2=1105,False,8.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
20,Billionaires,2014,3,mark-zuckerberg,"Facebook turned 10 this year and no one was celebrating harder than CEO Mark Zuckerberg. After seeing his company past the growing pains of a disastrous May 2012 IPO, Zuckerberg has the Menlo Park, Calif.-based company flying high. Facebook's shares are up more than 130% over the past year as of Feb. 2014, enabling blockbuster deals like the $19 billion purchase of WhatsApp and more than doubling Zuck's net worth over the same period, even after he gifted away 18 million shares in late December. He sold more than 41 million shares and exercised 60 million options around that time as well. Once a laughing stock because of its Nasdaq fiasco, Facebook has recovered with huge improvements in mobile revenue, with many congratulating Zuckerberg for refocusing the company on translating eyeballs into dollars. The Facebook cofounder continues to remain politically active, staying the course with his lobbying group FWD.us despite its rocky initial public reception. The group focuses on advocating for immigration reform and the improvement of science and technology education.",21,billionaires,28500.0,Technology,0,15.0,"{'name': 'Mark Zuckerberg', 'uri': 'mark-zuckerberg', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c76b7d331358e35dd2773a9/416x416.jpg?background=000000&cropX1=0&cropX2=4401&cropY1=0&cropY2=4401'}",True,Mark Zuckerberg,29.0,United States,California,Palo Alto,Facebook,['Technology'],United States,Facebook,1394742745884,63,0.0,0.0,0.0,0.0,0.0,faris/5/2014/8047,21,True,15200.0,114.28571428571428,True,U,M,453355200000.0,225.0,Zuckerberg,Mark,The World's Billionaires,Entrepreneur,"{'name': 'Facebook', 'uri': 'companies/facebook', 'title': 'Cofounder, Chairman and CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'revenue': 5100.0, 'revenueYear': 2012}",http://onforb.es/1IR6Yer,http://onforb.es/1zwslMO,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5c76b7d331358e35dd2773a9/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c76b7d331358e35dd2773a9/416x416.jpg?background=000000&cropX1=0&cropX2=4401&cropY1=0&cropY2=4401,False,,,,,,,,,,,,,,,
